mets,rxn1,rxn2,type,maxCosine,cosines,formula1,formula2
malcoa[c],RCC0064,RCC0070,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] 
malcoa[c],RCC0064,RCC0072,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] 
malcoa[c],RCC0064,RCC0073,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RCC0064,RCC0124,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0064,RCC0210,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RCC0070,RCC0072,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] 
malcoa[c],RCC0070,RCC0073,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RCC0070,RCC0124,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0070,RCC0210,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RCC0072,RCC0073,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RCC0072,RCC0124,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0072,RCC0210,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RCC0073,RCC0124,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0073,RCC0210,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RCC0124,RCC0210,C/C,NaN,,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
methamp[c],RC02037,RCC0021,P/C,0.569600818331265,,amet[c] + ethamp[c]  -> h[c] + ahcys[c] + methamp[c] ,2 amet[c] + methamp[c]  -> 2 h[c] + 2 ahcys[c] + cholp[c] 
ins[c],RC01126,RC01863,P/C,0.034377129962947,,h2o[c] + imp[c]  -> pi[c] + ins[c] ,pi[c] + ins[c]  <=> r1p[c] + hxan[c] 
ins[c],RC01126,RC01560,P/P,0,,h2o[c] + imp[c]  -> pi[c] + ins[c] ,h[c] + h2o[c] + adn[c]  -> nh4[c] + ins[c] 
ins[c],RC01863,RC01560,P/C,0.508164616176076,,pi[c] + ins[c]  <=> r1p[c] + hxan[c] ,h[c] + h2o[c] + adn[c]  -> nh4[c] + ins[c] 
hxan[c],RC01863,RC01132,P/C,0,,pi[c] + ins[c]  <=> r1p[c] + hxan[c] ,prpp[c] + hxan[c]  -> ppi[c] + imp[c] 
hxan[c],RC01863,RC02748,P/C,NaN,,pi[c] + ins[c]  <=> r1p[c] + hxan[c] ,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] 
hxan[c],RC01132,RC02748,P/C,0,,prpp[c] + hxan[c]  -> ppi[c] + imp[c] ,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] 
din[c],RC02748,RC02556,P/C,0.508164616176076,,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] ,h[c] + h2o[c] + dad-2[c]  -> nh4[c] + din[c] 
2dr1p[c],RC02748,RC02557,P/C,NaN,,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] ,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] 
2dr1p[c],RC02748,RC01969,P/C,NaN,,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] ,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 
2dr1p[c],RC02748,RC02484,P/C,NaN,,pi[c] + din[c]  <=> hxan[c] + 2dr1p[c] ,pi[c] + duri[c]  <=> 2dr1p[c] + ura[c] 
2dr1p[c],RC02557,RC01969,P/C,NaN,,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] ,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 
2dr1p[c],RC02557,RC02484,P/C,NaN,,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] ,pi[c] + duri[c]  <=> 2dr1p[c] + ura[c] 
2dr1p[c],RC01969,RC02484,P/C,NaN,,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] ,pi[c] + duri[c]  <=> 2dr1p[c] + ura[c] 
dad-2[c],RC02557,RC02088,P/C,0.034377129962947,,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] ,h2o[c] + damp[c]  -> pi[c] + dad-2[c] 
dad-2[c],RC02557,RC02556,P/C,0.508164616176076,,pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] ,h[c] + h2o[c] + dad-2[c]  -> nh4[c] + din[c] 
dad-2[c],RC02088,RC02556,P/C,0,,h2o[c] + damp[c]  -> pi[c] + dad-2[c] ,h[c] + h2o[c] + dad-2[c]  -> nh4[c] + din[c] 
damp[c],RC02088,RC01547,P/C,-0.00922285964368611,,h2o[c] + damp[c]  -> pi[c] + dad-2[c] ,atp[c] + damp[c]  <=> adp[c] + dadp[c] 
dadp[c],RC01547,RC02017,P/C,0.17066920970719,,atp[c] + damp[c]  <=> adp[c] + dadp[c] ,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] 
dadp[c],RC01547,RC01137,P/C,0.0623136929712525,,atp[c] + damp[c]  <=> adp[c] + dadp[c] ,atp[c] + dadp[c]  <=> adp[c] + datp[c] 
dadp[c],RC02017,RC01137,P/C,0.00199439343809678,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,atp[c] + dadp[c]  <=> adp[c] + datp[c] 
trdrd[c],RC02017,RC02019,C/C,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] 
trdrd[c],RC02017,RC02024,C/C,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] 
trdrd[c],RC02017,RC02018,C/C,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdrd[c],RC02017,RCC0142,C/C,0.10085794940932,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdrd[c],RC02019,RC02024,C/C,NaN,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] 
trdrd[c],RC02019,RC02018,C/C,NaN,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdrd[c],RC02019,RCC0142,C/C,0.10085794940932,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdrd[c],RC02024,RC02018,C/C,NaN,,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdrd[c],RC02024,RCC0142,C/C,0.10085794940932,,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdrd[c],RC02018,RCC0142,C/C,0.10085794940932,,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdox[c],RC02017,RC02019,P/P,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] 
trdox[c],RC02017,RC02024,P/P,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] 
trdox[c],RC02017,RC02018,P/P,NaN,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdox[c],RC02017,RCC0142,P/P,0.10085794940932,,adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdox[c],RC02019,RC02024,P/P,NaN,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] 
trdox[c],RC02019,RC02018,P/P,NaN,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdox[c],RC02019,RCC0142,P/P,0.10085794940932,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdox[c],RC02024,RC02018,P/P,NaN,,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] ,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] 
trdox[c],RC02024,RCC0142,P/P,0.10085794940932,,trdrd[c] + cdp[c]  -> h2o[c] + trdox[c] + dcdp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
trdox[c],RC02018,RCC0142,P/P,0.10085794940932,,trdrd[c] + udp[c]  -> h2o[c] + trdox[c] + dudp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
datp[c],RC01137,BIO0004,P/C,0.309397287122737,,atp[c] + dadp[c]  <=> adp[c] + datp[c] ,0.368 atp[c] + 0.368 h2o[c] + 0.325 datp[c] + 0.175 dgtp[c] + 0.175 dctp[c] + 0.325 dttp[c]  -> 0.368 adp[c] + 0.368 h[c] + 0.368 pi[c] + ppi[c] + DNA[c] 
aps[c],RC00509,RC00529,P/C,NaN,,atp[c] + aps[c]  -> adp[c] + h[c] + paps[c] ,atp[c] + h[c] + so4[c]  -> ppi[c] + aps[c] 
so4[c],RC00529,RMC0054,P/C,0,,atp[c] + h[c] + so4[c]  -> ppi[c] + aps[c] ,h2o[c] + 2 ficytC[m] + so3[c]  -> 2 h[c] + 2 focytC[m] + so4[c] 
so4[c],RC00529,RM00533,P/C,0,,atp[c] + h[c] + so4[c]  -> ppi[c] + aps[c] ,h2o[c] + o2[m] + so3[c]  -> so4[c] + h2o2[m] 
so4[c],RMC0054,RM00533,P/P,NaN,,h2o[c] + 2 ficytC[m] + so3[c]  -> 2 h[c] + 2 focytC[m] + so4[c] ,h2o[c] + o2[m] + so3[c]  -> so4[c] + h2o2[m] 
idp[c],RC00961,RC00722,P/C,0,,h2o[c] + idp[c]  <=> h[c] + pi[c] + imp[c] ,atp[c] + idp[c]  <=> adp[c] + itp[c] 
gmp[c],RC01230,RC01231,P/P,NaN,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
gmp[c],RC01230,RC01227,P/C,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,h2o[c] + gmp[c]  -> pi[c] + gsn[c] 
gmp[c],RC01230,RC01229,P/P,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,prpp[c] + gua[c]  -> ppi[c] + gmp[c] 
gmp[c],RC01230,RC00332,P/C,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,atp[c] + gmp[c]  -> adp[c] + gdp[c] 
gmp[c],RC01230,RC00328,P/P,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] 
gmp[c],RC01230,RC01234,P/P,0.00793756155876754,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
gmp[c],RC01231,RC01227,P/C,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,h2o[c] + gmp[c]  -> pi[c] + gsn[c] 
gmp[c],RC01231,RC01229,P/P,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,prpp[c] + gua[c]  -> ppi[c] + gmp[c] 
gmp[c],RC01231,RC00332,P/C,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,atp[c] + gmp[c]  -> adp[c] + gdp[c] 
gmp[c],RC01231,RC00328,P/P,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] 
gmp[c],RC01231,RC01234,P/P,0.00793756155876754,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
gmp[c],RC01227,RC01229,P/C,0,,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,prpp[c] + gua[c]  -> ppi[c] + gmp[c] 
gmp[c],RC01227,RC00332,C/C,0,,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,atp[c] + gmp[c]  -> adp[c] + gdp[c] 
gmp[c],RC01227,RC00328,P/C,0.0742714718415168,,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] 
gmp[c],RC01227,RC01234,P/C,0,,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
gmp[c],RC01229,RC00332,P/C,0.0719298424518312,,prpp[c] + gua[c]  -> ppi[c] + gmp[c] ,atp[c] + gmp[c]  -> adp[c] + gdp[c] 
gmp[c],RC01229,RC00328,P/P,0,,prpp[c] + gua[c]  -> ppi[c] + gmp[c] ,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] 
gmp[c],RC01229,RC01234,P/P,-0.0185783905408069,,prpp[c] + gua[c]  -> ppi[c] + gmp[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
gmp[c],RC00332,RC00328,P/C,0,,atp[c] + gmp[c]  -> adp[c] + gdp[c] ,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] 
gmp[c],RC00332,RC01234,P/C,0.00467457222058987,,atp[c] + gmp[c]  -> adp[c] + gdp[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
gmp[c],RC00328,RC01234,P/P,0,,h2o[c] + gdp[c]  -> h[c] + pi[c] + gmp[c] ,h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 
xmp[c],RC01130,RC01230,P/C,0.239644988901667,,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] ,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] 
xmp[c],RC01130,RC01231,P/C,0.239644988901667,,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
xmp[c],RC01130,RC02719,P/C,0,,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] ,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] 
xmp[c],RC01130,RC02142,P/P,0,,h2o[c] + nad[c] + imp[c]  -> h[c] + nadh[c] + xmp[c] ,prpp[c] + xan[c]  -> ppi[c] + xmp[c] 
xmp[c],RC01230,RC01231,C/C,NaN,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
xmp[c],RC01230,RC02719,C/C,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] 
xmp[c],RC01230,RC02142,P/C,0,,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] ,prpp[c] + xan[c]  -> ppi[c] + xmp[c] 
xmp[c],RC01231,RC02719,C/C,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] 
xmp[c],RC01231,RC02142,P/C,0,,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] ,prpp[c] + xan[c]  -> ppi[c] + xmp[c] 
xmp[c],RC02719,RC02142,P/C,0,,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] ,prpp[c] + xan[c]  -> ppi[c] + xmp[c] 
xtsn[c],RC02719,RC02297,P/C,0.034377129962947,,h2o[c] + xmp[c]  -> pi[c] + xtsn[c] ,pi[c] + xtsn[c]  <=> r1p[c] + xan[c] 
xan[c],RC02297,RC02142,P/C,0,,pi[c] + xtsn[c]  <=> r1p[c] + xan[c] ,prpp[c] + xan[c]  -> ppi[c] + xmp[c] 
gsn[c],RC01227,RC02147,P/C,0.034377129962947,,h2o[c] + gmp[c]  -> pi[c] + gsn[c] ,pi[c] + gsn[c]  <=> r1p[c] + gua[c] 
gua[c],RC02147,RC01229,P/C,0,,pi[c] + gsn[c]  <=> r1p[c] + gua[c] ,prpp[c] + gua[c]  -> ppi[c] + gmp[c] 
gua[c],RC02147,RC01969,P/C,NaN,,pi[c] + gsn[c]  <=> r1p[c] + gua[c] ,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 
gua[c],RC01229,RC01969,P/C,0,,prpp[c] + gua[c]  -> ppi[c] + gmp[c] ,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 
dgsn[c],RC01969,RC01968,P/C,0.034377129962947,,pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] ,h2o[c] + dgmp[c]  -> pi[c] + dgsn[c] 
dgdp[c],RC02019,RC02090,P/C,-0.00123459572886076,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,atp[c] + dgmp[c]  <=> adp[c] + dgdp[c] 
dgdp[c],RC02019,RC01857,P/C,0.00199439343809678,,gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] ,atp[c] + dgdp[c]  -> adp[c] + dgtp[c] 
dgdp[c],RC02090,RC01857,P/C,0,,atp[c] + dgmp[c]  <=> adp[c] + dgdp[c] ,atp[c] + dgdp[c]  -> adp[c] + dgtp[c] 
dgmp[c],RC02090,RC01968,P/C,0,,atp[c] + dgmp[c]  <=> adp[c] + dgdp[c] ,h2o[c] + dgmp[c]  -> pi[c] + dgsn[c] 
dgtp[c],RC01857,BIO0004,P/C,0.309397287122737,,atp[c] + dgdp[c]  -> adp[c] + dgtp[c] ,0.368 atp[c] + 0.368 h2o[c] + 0.325 datp[c] + 0.175 dgtp[c] + 0.175 dctp[c] + 0.325 dttp[c]  -> 0.368 adp[c] + 0.368 h[c] + 0.368 pi[c] + ppi[c] + DNA[c] 
dhor-S[c],RC01993,RM01868,P/C,0.174936826672595,,h2o[c] + dhor-S[c]  <=> h[c] + cbasp[c] ,q[m] + dhor-S[c]  -> qh2[m] + orot[c] 
orot[c],RM01868,RC01870,P/C,0.207312397120605,,q[m] + dhor-S[c]  -> qh2[m] + orot[c] ,ppi[c] + orot5p[c]  <=> prpp[c] + orot[c] 
orot5p[c],RC01870,RC00965,P/C,NaN,,ppi[c] + orot5p[c]  <=> prpp[c] + orot[c] ,h[c] + orot5p[c]  -> co2[c] + ump[c] 
ump[c],RC00965,RC00963,P/C,0,,h[c] + orot5p[c]  -> co2[c] + ump[c] ,h2o[c] + ump[c]  -> pi[c] + uri[c] 
ump[c],RC00965,RC00964,P/P,-0.0429942295239449,,h[c] + orot5p[c]  -> co2[c] + ump[c] ,atp[c] + uri[c]  -> adp[c] + h[c] + ump[c] 
ump[c],RC00965,RC00155,P/P,0,,h[c] + orot5p[c]  -> co2[c] + ump[c] ,h2o[c] + udp[c]  -> h[c] + pi[c] + ump[c] 
ump[c],RC00965,RC05969,P/P,0,,h[c] + orot5p[c]  -> co2[c] + ump[c] ,dolp[c] + uacgam[c]  -> ump[c] + naglc2p[c] 
ump[c],RC00963,RC00964,P/C,0.0499854062012334,,h2o[c] + ump[c]  -> pi[c] + uri[c] ,atp[c] + uri[c]  -> adp[c] + h[c] + ump[c] 
ump[c],RC00963,RC00155,P/C,0.0742714718415168,,h2o[c] + ump[c]  -> pi[c] + uri[c] ,h2o[c] + udp[c]  -> h[c] + pi[c] + ump[c] 
ump[c],RC00963,RC05969,P/C,0.0243433925052622,,h2o[c] + ump[c]  -> pi[c] + uri[c] ,dolp[c] + uacgam[c]  -> ump[c] + naglc2p[c] 
ump[c],RC00964,RC00155,P/P,-0.0106007565782564,,atp[c] + uri[c]  -> adp[c] + h[c] + ump[c] ,h2o[c] + udp[c]  -> h[c] + pi[c] + ump[c] 
ump[c],RC00964,RC05969,P/P,0.0181582485880492,,atp[c] + uri[c]  -> adp[c] + h[c] + ump[c] ,dolp[c] + uacgam[c]  -> ump[c] + naglc2p[c] 
ump[c],RC00155,RC05969,P/P,0.0561545938248971,,h2o[c] + udp[c]  -> h[c] + pi[c] + ump[c] ,dolp[c] + uacgam[c]  -> ump[c] + naglc2p[c] 
uri[c],RC00963,RC00964,P/C,0.0499854062012334,,h2o[c] + ump[c]  -> pi[c] + uri[c] ,atp[c] + uri[c]  -> adp[c] + h[c] + ump[c] 
ura[c],RC01055,RC02484,P/C,0,,r5p[c] + ura[c]  <=> h2o[c] + psd5p[c] ,pi[c] + duri[c]  <=> 2dr1p[c] + ura[c] 
