"","RNAiID","batchID","RNAi_geneName","RNAi_WBID","isICEL","isMetabolic","isValidRNAi","isHighConfiRNAi","WT_TPM","N_DE","isResponsive","N_DE_targetExcluded"
"12544","x.pah_1 met3_lib5","met3_lib5","pah-1","WBGene00000240",TRUE,TRUE,TRUE,FALSE,5.24119254804974,15,TRUE,15
"12559","x.T12A2.1 met3_lib5","met3_lib5","T12A2.1","WBGene00020436",TRUE,TRUE,TRUE,TRUE,7.2418663178535,2,FALSE,1
"12561","x.B0228.7 met3_lib5","met3_lib5","B0228.7","WBGene00015064",TRUE,TRUE,TRUE,TRUE,15.0107716053456,1,FALSE,0
"12562","x.dpy_18 met3_lib5","met3_lib5","dpy-18","WBGene00001077",TRUE,TRUE,TRUE,FALSE,33.1122868084479,40,TRUE,40
"12602","x.glna_3 met3_lib5","met3_lib5","glna-3","WBGene00009271",TRUE,TRUE,TRUE,TRUE,0.457892393098698,1,FALSE,0
"12603","x.ctl_1 met3_lib5","met3_lib5","ctl-1","WBGene00000830",TRUE,TRUE,TRUE,FALSE,0,1,FALSE,1
"12604","x.VECTORLIKE_odc_1 met3_lib6","met3_lib6","VECTORLIKE-odc-1",NA,FALSE,FALSE,FALSE,FALSE,NA,3,FALSE,3
"12607","x.spds_1 met3_lib6","met3_lib6","spds-1","WBGene00012909",TRUE,TRUE,TRUE,TRUE,10.378494949774,2,FALSE,1
"12609","x.C31C9.2 met3_lib6","met3_lib6","C31C9.2","WBGene00007836",TRUE,TRUE,TRUE,TRUE,33.1973609823243,1,FALSE,0
"12610","x.Y39B6A.3 met3_lib6","met3_lib6","Y39B6A.3","WBGene00012666",TRUE,TRUE,TRUE,TRUE,35.9002429505488,238,TRUE,237
"12848","x.mccc_1 met3_lib6","met3_lib6","mccc-1","WBGene00009319",TRUE,TRUE,TRUE,TRUE,30.7014553378403,11,TRUE,10
"12859","x.phy_2 met3_lib6","met3_lib6","phy-2","WBGene00004025",TRUE,TRUE,TRUE,FALSE,2.44577705007034,1,FALSE,1
"12860","x.VECTORLIKE_glna_1 met3_lib6","met3_lib6","VECTORLIKE-glna-1",NA,FALSE,FALSE,FALSE,FALSE,NA,4,FALSE,4
"12864","x.R05G6.5 met4_lib1","met4_lib1","R05G6.5","WBGene00019899",TRUE,FALSE,TRUE,FALSE,0.35703995898601,1,FALSE,1
"12865","x.stt_3 met4_lib1","met4_lib1","stt-3","WBGene00020437",TRUE,TRUE,TRUE,TRUE,646.937690744093,137,TRUE,136
"13002","x.adk_1 met4_lib1","met4_lib1","adk-1","WBGene00011128",TRUE,TRUE,TRUE,TRUE,661.980603902977,1142,TRUE,1141
"14144","x.T19B4.3 met4_lib1","met4_lib1","T19B4.3","WBGene00020557",TRUE,TRUE,TRUE,FALSE,23.3285779410647,1,FALSE,1
"14145","x.pnp_1 met4_lib1","met4_lib1","pnp-1","WBGene00019298",TRUE,TRUE,TRUE,TRUE,138.284594190591,25,TRUE,24
"14170","x.abhd_12 met4_lib1","met4_lib1","abhd-12","WBGene00022393",TRUE,TRUE,TRUE,TRUE,62.8900683492495,1,FALSE,0
"14171","x.ipla_3 met4_lib1","met4_lib1","ipla-3","WBGene00012319",TRUE,TRUE,TRUE,TRUE,22.4047102980301,1,FALSE,0
"14172","x.ppat_1 met4_lib1","met4_lib1","ppat-1","WBGene00011407",TRUE,TRUE,TRUE,TRUE,3.79227132289534,1,FALSE,0
"14173","x.C29F7.3 met4_lib1","met4_lib1","C29F7.3","WBGene00007812",TRUE,TRUE,TRUE,TRUE,598.175216212296,1,FALSE,0
"14174","x.pus_1 met4_lib1","met4_lib1","pus-1","WBGene00004248",TRUE,TRUE,TRUE,TRUE,11.2837149193906,1,FALSE,0
"14175","x.dhod_1 met4_lib2","met4_lib2","dhod-1","WBGene00020932",TRUE,TRUE,TRUE,TRUE,75.899616963138,7,TRUE,6
"14182","x.F40F8.1 met4_lib2","met4_lib2","F40F8.1","WBGene00009575",TRUE,TRUE,TRUE,TRUE,476.3792770257,1,FALSE,0
"14183","x.MULTIPLE_nhr_76_lin-7 met4_lib2","met4_lib2","MULTIPLE-nhr-76-lin-7",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"14184","x.VECTORLIKE_gcy_18 met4_lib2","met4_lib2","VECTORLIKE-gcy-18",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"14185","x.adah_1 met4_lib2","met4_lib2","adah-1","WBGene00015551",TRUE,TRUE,TRUE,TRUE,65.7497496866051,25,TRUE,24
"14210","x.pdi_3 met4_lib2","met4_lib2","pdi-3","WBGene00003964",TRUE,TRUE,TRUE,TRUE,301.351840095975,42,TRUE,41
"14252","x.drp_1 met4_lib2","met4_lib2","drp-1","WBGene00001093",TRUE,FALSE,TRUE,TRUE,267.564294774695,63,TRUE,62
"14315","x.R12E2.11 met4_lib2","met4_lib2","R12E2.11","WBGene00020036",TRUE,TRUE,TRUE,TRUE,208.253368427166,2,FALSE,1
"14317","x.pde_2 met4_lib2","met4_lib2","pde-2","WBGene00011146",TRUE,TRUE,TRUE,TRUE,179.245159805515,122,TRUE,121
"14439","x.adal_1 met4_lib2","met4_lib2","adal-1","WBGene00016632",TRUE,TRUE,TRUE,TRUE,81.8700449349363,1,FALSE,0
"14440","x.hap_1 met4_lib3","met4_lib3","hap-1","WBGene00001823",TRUE,TRUE,TRUE,FALSE,11.245454867388,1,FALSE,1
"14441","x.SHORT_lars_1 met4_lib3","met4_lib3","SHORT-lars-1",NA,FALSE,FALSE,FALSE,FALSE,NA,4,FALSE,4
"14445","x.C47B2.2 met4_lib3","met4_lib3","C47B2.2","WBGene00008131",TRUE,TRUE,TRUE,TRUE,219.957264426516,1,FALSE,0
"14446","x.MULTIPLE_acl_9_unknown met4_lib3","met4_lib3","MULTIPLE-acl-9-unknown",NA,FALSE,FALSE,FALSE,FALSE,NA,3,FALSE,3
"14449","x.daf_18 met4_lib3","met4_lib3","daf-18","WBGene00000913",TRUE,TRUE,TRUE,TRUE,907.099102748733,1,FALSE,0
"14450","x.ampd_1 met4_lib3","met4_lib3","ampd-1","WBGene00016415",TRUE,TRUE,TRUE,TRUE,141.864173941973,806,TRUE,805
"15256","x.thk_1 met4_lib3","met4_lib3","thk-1","WBGene00006568",TRUE,TRUE,TRUE,TRUE,85.9669105723847,2,FALSE,1
"15258","x.C07D8.6 met4_lib3","met4_lib3","C07D8.6","WBGene00015565",TRUE,TRUE,TRUE,TRUE,369.980482677415,1,FALSE,0
"15259","x.xdh_1 met4_lib3","met4_lib3","xdh-1","WBGene00010083",TRUE,TRUE,TRUE,FALSE,3.51511592642529,1,FALSE,1
"15260","x.apy_1 met4_lib3","met4_lib3","apy-1","WBGene00017244",TRUE,TRUE,TRUE,TRUE,28.2583233913222,1,FALSE,0
"15261","x.umps_1 met4_lib4","met4_lib4","umps-1","WBGene00011559",TRUE,TRUE,TRUE,TRUE,25.4858131736776,16,TRUE,15
"15277","x.pges_2 met4_lib4","met4_lib4","pges-2","WBGene00011239",TRUE,TRUE,TRUE,TRUE,199.995699845901,3,FALSE,2
"15280","x.uda_1 met4_lib4","met4_lib4","uda-1","WBGene00010697",TRUE,TRUE,TRUE,TRUE,70.7039973871562,1,FALSE,0
"15281","x.T22D1.3 met4_lib4","met4_lib4","T22D1.3","WBGene00020682",TRUE,TRUE,TRUE,TRUE,134.96432930722,60,TRUE,59
"15341","x.ftn_2 met4_lib4","met4_lib4","ftn-2","WBGene00001501",TRUE,TRUE,TRUE,TRUE,197.122622115738,1,FALSE,0
"15342","x.upb_1 met4_lib4","met4_lib4","upb-1","WBGene00017440",TRUE,TRUE,TRUE,FALSE,19.9442641283633,6,TRUE,6
"15348","x.B0491.7 met4_lib4","met4_lib4","B0491.7","WBGene00007194",TRUE,TRUE,TRUE,TRUE,244.916519394869,1,FALSE,0
"15349","x.spl_2 met4_lib4","met4_lib4","spl-2","WBGene00006418",TRUE,TRUE,TRUE,FALSE,1.82162435908049,1,FALSE,1
"15350","x.NOSIGNAL_pisy_1 met4_lib4","met4_lib4","NOSIGNAL-pisy-1",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"15351","x.dtmk_1 met4_lib4","met4_lib4","dtmk-1","WBGene00011272",TRUE,TRUE,TRUE,TRUE,25.4236849043314,1,FALSE,0
"15352","x.F38B2.4 met4_lib4","met4_lib4","F38B2.4","WBGene00009531",TRUE,TRUE,TRUE,TRUE,15.536229788186,1,FALSE,0
"15353","x.F32D1.5 met4_lib4","met4_lib4","F32D1.5","WBGene00017984",TRUE,TRUE,TRUE,TRUE,113.432816345855,3,FALSE,2
"15356","x.pdi_2 met4_lib5","met4_lib5","pdi-2","WBGene00003963",TRUE,TRUE,TRUE,TRUE,1032.4456020722,97,TRUE,96
"15453","x.SHORT_Y71H10B.1 met4_lib5","met4_lib5","SHORT-Y71H10B.1",NA,FALSE,FALSE,FALSE,FALSE,NA,2,FALSE,2
"15455","x.ndk_1 met4_lib5","met4_lib5","ndk-1","WBGene00009119",TRUE,TRUE,TRUE,TRUE,531.273504741224,37,TRUE,36
"15492","x.nduf_6 met4_lib5","met4_lib5","nduf-6","WBGene00009051",TRUE,TRUE,TRUE,TRUE,70.9605200020739,451,TRUE,450
"15943","x.pyc_1 met4_lib5","met4_lib5","pyc-1","WBGene00004258",TRUE,TRUE,TRUE,TRUE,564.405624747084,1,FALSE,0
"15944","x.aman_3 met4_lib5","met4_lib5","aman-3","WBGene00018594",FALSE,TRUE,TRUE,FALSE,4.18118615035938,1,FALSE,1
"15945","x.C01G6.5 met4_lib5","met4_lib5","C01G6.5","WBGene00007227",FALSE,FALSE,TRUE,FALSE,136.136967519718,157,TRUE,157
"16102","x.cdd_2 met4_lib5","met4_lib5","cdd-2","WBGene00000392",TRUE,TRUE,TRUE,TRUE,114.246667131723,2,FALSE,1
"16104","x.pyr_1 met4_lib5","met4_lib5","pyr-1","WBGene00004259",TRUE,TRUE,TRUE,TRUE,43.5924735475592,21,TRUE,20
"16125","x.guk_1 met4_lib5","met4_lib5","guk-1","WBGene00020190",TRUE,TRUE,TRUE,TRUE,404.175858662394,20,TRUE,19
"16145","x.acl_14 met4_lib5","met4_lib5","acl-14","WBGene00019465",TRUE,TRUE,TRUE,TRUE,122.442231647329,3,FALSE,2
"16148","x.set_14 met4_lib6","met4_lib6","set-14","WBGene00011068",FALSE,FALSE,TRUE,TRUE,79.441986620253,11,TRUE,10
"16159","x.B0001.4 met4_lib6","met4_lib6","B0001.4","WBGene00007089",TRUE,TRUE,TRUE,TRUE,113.577484818137,1,FALSE,0
"16160","x.F25B5.3 met4_lib6","met4_lib6","F25B5.3","WBGene00017775",TRUE,TRUE,TRUE,TRUE,152.596927498418,10,TRUE,9
"16170","x.vha_18 met4_lib6","met4_lib6","vha-18","WBGene00018698",TRUE,TRUE,TRUE,TRUE,216.018186868695,2,FALSE,1
"16172","x.C23H5.8 met4_lib6","met4_lib6","C23H5.8","WBGene00016027",FALSE,FALSE,TRUE,TRUE,179.067727788038,169,TRUE,168
"16341","x.ZK643.2 met4_lib6","met4_lib6","ZK643.2","WBGene00014034",TRUE,TRUE,TRUE,TRUE,51.4464303425784,4,FALSE,3
"16345","x.gcy_23 met4_lib6","met4_lib6","gcy-23","WBGene00001548",TRUE,FALSE,TRUE,FALSE,0.213287685618504,1,FALSE,1
"16346","x.cah_4 met4_lib6","met4_lib6","cah-4","WBGene00000282",TRUE,TRUE,TRUE,TRUE,379.220962296447,118,TRUE,117
"16464","x.pfas_1 met4_lib6","met4_lib6","pfas-1","WBGene00008654",TRUE,TRUE,TRUE,TRUE,2.68870393607237,1,FALSE,0
"16465","x.NOSIGNAL_dgat_2 met4_lib6","met4_lib6","NOSIGNAL-dgat-2",NA,FALSE,FALSE,FALSE,FALSE,NA,2,FALSE,2
"16467","x.hprt_1 met4_lib6","met4_lib6","hprt-1","WBGene00013690",TRUE,TRUE,TRUE,TRUE,100.243197103065,127,TRUE,126
"16594","x.cth_2 met5_lib1","met5_lib1","cth-2","WBGene00022856",TRUE,TRUE,TRUE,TRUE,265.254597353564,14,TRUE,13
"16608","x.dlst_1 met5_lib1","met5_lib1","dlst-1","WBGene00020950",TRUE,TRUE,TRUE,TRUE,410.07348476856,1121,TRUE,1120
"17729","x.pigc_1 met5_lib1","met5_lib1","pigc-1","WBGene00011860",TRUE,TRUE,TRUE,TRUE,174.572475680985,1,FALSE,0
"17730","x.msra_1 met5_lib1","met5_lib1","msra-1","WBGene00018393",FALSE,TRUE,TRUE,TRUE,121.800089009743,2,FALSE,1
"17732","x.C06A6.4 met5_lib1","met5_lib1","C06A6.4","WBGene00015509",TRUE,TRUE,TRUE,TRUE,100.20295969773,1,FALSE,0
"17733","x.ethe_1 met5_lib1","met5_lib1","ethe-1","WBGene00007886",TRUE,TRUE,TRUE,FALSE,0.919033710317723,23,TRUE,23
"17756","x.K07E3.4 met5_lib1","met5_lib1","K07E3.4","WBGene00019492",TRUE,TRUE,TRUE,TRUE,14.4676556006062,1,FALSE,0
"17757","x.dpy_11 met5_lib1","met5_lib1","dpy-11","WBGene00001073",FALSE,TRUE,TRUE,TRUE,335.467751221235,187,TRUE,186
"17944","x.dao_3 met5_lib1","met5_lib1","dao-3","WBGene00000929",TRUE,TRUE,TRUE,TRUE,82.4747791977181,1,FALSE,0
"17945","x.gcst_1 met5_lib1","met5_lib1","gcst-1","WBGene00017765",TRUE,TRUE,TRUE,TRUE,51.7959701754689,3,FALSE,2
"17948","x.idhb_1 met5_lib1","met5_lib1","idhb-1","WBGene00007993",TRUE,TRUE,TRUE,TRUE,35.9854327386119,1,FALSE,0
"17949","x.ZK973.11 met5_lib2","met5_lib2","ZK973.11","WBGene00022836",TRUE,TRUE,TRUE,TRUE,67.2635929271751,1,FALSE,0
"17950","x.ttc_4 met5_lib2","met5_lib2","ttc-4","WBGene00015916",FALSE,FALSE,TRUE,TRUE,53.3242270929823,721,TRUE,720
"18671","x.dhs_25 met5_lib2","met5_lib2","dhs-25","WBGene00000988",TRUE,TRUE,TRUE,TRUE,63.4115693828194,1,FALSE,0
"18672","x.sams_3 met5_lib2","met5_lib2","sams-3","WBGene00015538",TRUE,TRUE,TRUE,TRUE,768.785777947066,323,TRUE,322
"18995","x.dld_1 met5_lib2","met5_lib2","dld-1","WBGene00010794",TRUE,TRUE,TRUE,FALSE,451.001313634017,1,FALSE,1
"18996","x.got_1.2 met5_lib2","met5_lib2","got-1.2","WBGene00020146",TRUE,TRUE,TRUE,TRUE,39.772681284098,69,TRUE,68
"19065","x.rpb_11 met5_lib2","met5_lib2","rpb-11","WBGene00012187",TRUE,FALSE,TRUE,TRUE,54.0951693415465,253,TRUE,252
"19318","x.VECTORLIKE_F13B12.4 met5_lib2","met5_lib2","VECTORLIKE-F13B12.4",NA,FALSE,FALSE,FALSE,FALSE,NA,6,TRUE,6
"19324","x.F21G4.1 met5_lib2","met5_lib2","F21G4.1","WBGene00009023",FALSE,FALSE,TRUE,FALSE,1.67673354479442,1,FALSE,1
"19325","x.cdo_1 met5_lib2","met5_lib2","cdo-1","WBGene00018986",TRUE,TRUE,TRUE,FALSE,6.81468011943013,5,TRUE,5
"19330","x.F25B5.6 met5_lib2","met5_lib2","F25B5.6","WBGene00017777",TRUE,TRUE,TRUE,TRUE,238.583330515783,1,FALSE,0
"19331","x.str_7 met5_lib2","met5_lib2","str-7","WBGene00006075",FALSE,FALSE,TRUE,TRUE,0.43165148784306,1,FALSE,0
"19332","x.sams_5 met5_lib3","met5_lib3","sams-5","WBGene00006416",TRUE,TRUE,TRUE,FALSE,0.130023102414734,450,TRUE,450
"19782","x.idhg_2 met5_lib3","met5_lib3","idhg-2","WBGene00016266",TRUE,TRUE,TRUE,TRUE,13.0241858965,1,FALSE,0
"19783","x.bpnt_1 met5_lib3","met5_lib3","bpnt-1","WBGene00044063",TRUE,TRUE,TRUE,TRUE,33.3639323104915,3,FALSE,2
"19786","x.pdi_1 met5_lib3","met5_lib3","pdi-1","WBGene00003962",TRUE,TRUE,TRUE,TRUE,137.076723818173,6,TRUE,5
"19792","x.kars_1 met5_lib3","met5_lib3","kars-1","WBGene00002238",TRUE,TRUE,TRUE,TRUE,204.120567017157,677,TRUE,676
"20469","x.atic_1 met5_lib3","met5_lib3","atic-1","WBGene00016957",TRUE,TRUE,TRUE,TRUE,93.1056062146727,1,FALSE,0
"20470","x.dhfr_1 met5_lib3","met5_lib3","dhfr-1","WBGene00007974",TRUE,TRUE,TRUE,TRUE,90.5885696500186,11,TRUE,10
"20481","x.hrde_4 met5_lib3","met5_lib3","hrde-4","WBGene00020403",FALSE,FALSE,TRUE,TRUE,60.7372226889929,2,FALSE,1
"20483","x.ppk_2 met5_lib3","met5_lib3","ppk-2","WBGene00004088",TRUE,TRUE,TRUE,TRUE,312.930541973261,66,TRUE,65
"20549","x.tyms_1 met5_lib3","met5_lib3","tyms-1","WBGene00022455",TRUE,TRUE,TRUE,TRUE,36.1457435264074,2,FALSE,1
"20551","x.F48E8.3 met5_lib3","met5_lib3","F48E8.3","WBGene00018610",TRUE,TRUE,TRUE,TRUE,73.095757296171,19,TRUE,18
"20570","x.acly_1 met5_lib3","met5_lib3","acly-1","WBGene00016995",TRUE,TRUE,TRUE,TRUE,100.131766451952,10,TRUE,9
"20580","x.suca_1 met5_lib3","met5_lib3","suca-1","WBGene00009812",TRUE,TRUE,TRUE,TRUE,205.148483061323,1,FALSE,0
"20581","x.pps_1 met5_lib4","met5_lib4","pps-1","WBGene00004091",TRUE,TRUE,TRUE,FALSE,17.016209535736,5,TRUE,5
"20586","x.got_2.2 met5_lib4","met5_lib4","got-2.2","WBGene00015778",TRUE,TRUE,TRUE,TRUE,138.118523514997,1,FALSE,0
"20587","x.fnta_1 met5_lib4","met5_lib4","fnta-1","WBGene00019823",TRUE,TRUE,TRUE,TRUE,76.8308666217382,24,TRUE,23
"20611","x.rpb_6 met5_lib4","met5_lib4","rpb-6","WBGene00007355",TRUE,FALSE,TRUE,TRUE,500.608260323995,873,TRUE,872
"21484","x.sucl_1 met5_lib4","met5_lib4","sucl-1","WBGene00007350",TRUE,TRUE,TRUE,TRUE,273.091388242355,63,TRUE,62
"21547","x.unc_32 met5_lib4","met5_lib4","unc-32","WBGene00006768",TRUE,TRUE,TRUE,TRUE,225.384412367992,1670,TRUE,1669
"23217","x.F53F1.2 met5_lib4","met5_lib4","F53F1.2","WBGene00009980",TRUE,TRUE,TRUE,TRUE,115.271038625821,1,FALSE,0
"23218","x.qdpr_1 met5_lib4","met5_lib4","qdpr-1","WBGene00011398",TRUE,TRUE,TRUE,TRUE,56.010188421772,2,FALSE,1
"23220","x.cbl_1 met5_lib4","met5_lib4","cbl-1","WBGene00007533",TRUE,TRUE,TRUE,TRUE,22.791091894084,1,FALSE,0
"23221","x.got_2.1 met5_lib4","met5_lib4","got-2.1","WBGene00016652",TRUE,TRUE,TRUE,TRUE,204.633317761008,1,FALSE,0
"23222","x.cysl_3 met5_lib4","met5_lib4","cysl-3","WBGene00019962",TRUE,TRUE,TRUE,TRUE,8.66400191298437,4,FALSE,3
"23226","x.sams_4 met5_lib4","met5_lib4","sams-4","WBGene00015540",TRUE,TRUE,TRUE,TRUE,185.412685632111,112,TRUE,111
"23338","x.aps_2 met5_lib4","met5_lib4","aps-2","WBGene00000157",FALSE,FALSE,TRUE,FALSE,61.1642913768454,2,FALSE,2
"23340","x.sucl_2 met5_lib4","met5_lib4","sucl-2","WBGene00017759",TRUE,TRUE,TRUE,TRUE,305.324845719285,232,TRUE,231
"23572","x.gcsh_2 met5_lib4","met5_lib4","gcsh-2","WBGene00009918",TRUE,TRUE,TRUE,TRUE,33.4356678047602,1,FALSE,0
"23573","x.cbs_1 met5_lib5","met5_lib5","cbs-1","WBGene00013866",TRUE,TRUE,TRUE,FALSE,9.99121675822608,811,TRUE,811
"24384","x.idh_2 met5_lib5","met5_lib5","idh-2","WBGene00007942",TRUE,TRUE,TRUE,TRUE,17.533224146543,11,TRUE,10
"24395","x.vha_7 met5_lib5","met5_lib5","vha-7","WBGene00006916",TRUE,TRUE,TRUE,TRUE,91.5418418650057,10,TRUE,9
"24405","x.ahcy_1 met5_lib5","met5_lib5","ahcy-1","WBGene00019322",TRUE,TRUE,TRUE,FALSE,2298.13108938375,547,TRUE,547
"24952","x.RCBVECTOR_pri_1 met5_lib5","met5_lib5","RCBVECTOR-pri-1",NA,FALSE,FALSE,FALSE,FALSE,NA,2,FALSE,2
"24954","x.tir_1 met5_lib5","met5_lib5","tir-1","WBGene00006575",FALSE,FALSE,TRUE,FALSE,20.3024533117814,144,TRUE,144
"25098","x.daf_41 met5_lib5","met5_lib5","daf-41","WBGene00022599",TRUE,TRUE,TRUE,TRUE,1050.03651845328,5,FALSE,4
"25103","x.inos_1 met5_lib5","met5_lib5","inos-1","WBGene00012148",TRUE,TRUE,TRUE,TRUE,87.9130221772126,4,FALSE,3
"25107","x.mthf_1 met5_lib5","met5_lib5","mthf-1","WBGene00015512",TRUE,TRUE,TRUE,TRUE,282.075262324377,95,TRUE,94
"25202","x.T25D3.3 met5_lib5","met5_lib5","T25D3.3","WBGene00020797",TRUE,TRUE,TRUE,FALSE,2.47718444682282,1,FALSE,1
"25203","x.mel_32 met5_lib5","met5_lib5","mel-32","WBGene00003214",TRUE,TRUE,TRUE,TRUE,106.047819896459,5,FALSE,4
"25208","x.mpst_1 met5_lib5","met5_lib5","mpst-1","WBGene00008409",TRUE,TRUE,TRUE,TRUE,34.2140377705794,1,FALSE,0
"25209","x.acly_2 met5_lib6","met5_lib6","acly-2","WBGene00007150",TRUE,TRUE,TRUE,TRUE,71.3768068256052,15,TRUE,14
"25224","x.algn_9 met5_lib6","met5_lib6","algn-9","WBGene00007556",TRUE,TRUE,TRUE,TRUE,40.6667574759099,3,FALSE,2
"25227","x.sucg_1 met5_lib6","met5_lib6","sucg-1","WBGene00016844",TRUE,TRUE,TRUE,TRUE,87.5224467843793,79,TRUE,78
"25306","x.fntb_1 met5_lib6","met5_lib6","fntb-1","WBGene00006465",TRUE,TRUE,TRUE,TRUE,191.432806802804,1,FALSE,0
"25307","x.age_1 met5_lib6","met5_lib6","age-1","WBGene00000090",TRUE,TRUE,TRUE,FALSE,152.88520824059,3,FALSE,3
"25310","x.pcaf_1 met5_lib6","met5_lib6","pcaf-1","WBGene00021636",TRUE,FALSE,TRUE,FALSE,15.0867235204563,1,FALSE,1
"25311","x.Y76A2B.5 met5_lib6","met5_lib6","Y76A2B.5","WBGene00013577",TRUE,TRUE,TRUE,TRUE,180.453641111325,3,FALSE,2
"25314","x.mtrr_1 met5_lib6","met5_lib6","mtrr-1","WBGene00006510",TRUE,TRUE,TRUE,TRUE,76.2197198410579,7,TRUE,6
"25321","x.idh_1 met5_lib6","met5_lib6","idh-1","WBGene00010317",TRUE,TRUE,TRUE,TRUE,285.223809734196,1,FALSE,0
"25322","x.T20B12.7 met5_lib6","met5_lib6","T20B12.7","WBGene00020604",FALSE,FALSE,TRUE,TRUE,834.006251688191,98,TRUE,97
"25420","x.nuo_1 met6_lib1","met6_lib1","nuo-1","WBGene00003831",TRUE,TRUE,TRUE,TRUE,125.980467818792,54,TRUE,53
"25474","x.T20H4.5 met6_lib1","met6_lib1","T20H4.5","WBGene00020636",TRUE,TRUE,TRUE,TRUE,172.941834623403,159,TRUE,158
"25633","x.sdha_2 met6_lib1","met6_lib1","sdha-2","WBGene00016392",TRUE,TRUE,TRUE,TRUE,63.5049370966262,9,TRUE,8
"25642","x.mes_2 met6_lib1","met6_lib1","mes-2","WBGene00003220",TRUE,FALSE,TRUE,TRUE,60.6819735096032,29,TRUE,28
"25671","x.prx_10 met6_lib1","met6_lib1","prx-10","WBGene00006946",TRUE,TRUE,TRUE,FALSE,39.5423555214909,2,FALSE,2
"25673","x.rsp_8 met6_lib1","met6_lib1","rsp-8","WBGene00004705",FALSE,FALSE,TRUE,FALSE,318.503441482982,25,TRUE,25
"25698","x.F42G8.10 met6_lib1","met6_lib1","F42G8.10","WBGene00018361",TRUE,TRUE,TRUE,TRUE,491.601109931742,63,TRUE,62
"25761","x.F09E5.3 met6_lib1","met6_lib1","F09E5.3","WBGene00017283",TRUE,TRUE,TRUE,TRUE,62.8793173542529,131,TRUE,130
"25892","x.dif_1 met6_lib1","met6_lib1","dif-1","WBGene00000996",TRUE,FALSE,TRUE,TRUE,48.3541718940229,6,TRUE,5
"25898","x.aap_1 met6_lib1","met6_lib1","aap-1","WBGene00000001",TRUE,TRUE,TRUE,TRUE,76.0278334618375,2,FALSE,1
"25900","x.ucr_2.3 met6_lib1","met6_lib1","ucr-2.3","WBGene00020757",TRUE,TRUE,TRUE,TRUE,28.9884422476973,29,TRUE,28
"25929","x.F45H10.3 met6_lib1","met6_lib1","F45H10.3","WBGene00009740",TRUE,TRUE,TRUE,TRUE,111.601668240719,4,FALSE,3
"25933","x.nduf_2.2 met6_lib1","met6_lib1","nduf-2.2","WBGene00006463",TRUE,TRUE,TRUE,TRUE,128.34578240292,332,TRUE,331
"26265","x.asp_1 met6_lib1","met6_lib1","asp-1","WBGene00000214",TRUE,FALSE,TRUE,TRUE,1047.63347226913,17,TRUE,16
"26282","x.F31D4.9 met6_lib1","met6_lib1","F31D4.9","WBGene00009294",TRUE,TRUE,TRUE,TRUE,271.675091606533,29,TRUE,28
"26311","x.F37C12.3 met6_lib2","met6_lib2","F37C12.3","WBGene00018151",TRUE,TRUE,TRUE,TRUE,121.573622981255,319,TRUE,318
"26630","x.C33A12.1 met6_lib2","met6_lib2","C33A12.1","WBGene00007880",TRUE,TRUE,TRUE,TRUE,41.6369214849293,220,TRUE,219
"26850","x.algn_2 met6_lib2","met6_lib2","algn-2","WBGene00017282",TRUE,TRUE,TRUE,TRUE,41.4555109714472,60,TRUE,59
"26910","x.Y48E1B.3 met6_lib2","met6_lib2","Y48E1B.3","WBGene00013002",TRUE,TRUE,TRUE,TRUE,29.0619000784002,1,FALSE,0
"26911","x.asb_1 met6_lib2","met6_lib2","asb-1","WBGene00000206",TRUE,TRUE,TRUE,TRUE,144.463045471552,40,TRUE,39
"26951","x.sdhd_1 met6_lib2","met6_lib2","sdhd-1","WBGene00009353",TRUE,TRUE,TRUE,TRUE,525.731961218764,67,TRUE,66
"27018","x.Y71H2AM.4 met6_lib2","met6_lib2","Y71H2AM.4","WBGene00022169",TRUE,TRUE,TRUE,TRUE,246.710580645704,40,TRUE,39
"27058","x.T27E9.2 met6_lib2","met6_lib2","T27E9.2","WBGene00012094",TRUE,TRUE,TRUE,TRUE,321.943783269365,22,TRUE,21
"27080","x.nduf_6 met6_lib2","met6_lib2","nduf-6","WBGene00009051",TRUE,TRUE,TRUE,TRUE,70.9605200020739,609,TRUE,608
"27689","x.nuo_4 met6_lib2","met6_lib2","nuo-4","WBGene00019401",TRUE,TRUE,TRUE,TRUE,242.677505765923,91,TRUE,90
"27780","x.nduf_9 met6_lib2","met6_lib2","nduf-9","WBGene00021800",TRUE,TRUE,TRUE,TRUE,94.5729092053874,81,TRUE,80
"27861","x.nuo_6 met6_lib3","met6_lib3","nuo-6","WBGene00012166",TRUE,TRUE,TRUE,TRUE,208.940835887083,281,TRUE,280
"28142","x.nuo_5 met6_lib3","met6_lib3","nuo-5","WBGene00021562",TRUE,TRUE,TRUE,TRUE,77.3151201698523,93,TRUE,92
"28235","x.Y56A3A.19 met6_lib3","met6_lib3","Y56A3A.19","WBGene00013237",TRUE,TRUE,TRUE,TRUE,92.8852098596107,79,TRUE,78
"28314","x.VECTORLIKE_F53F4.10 met6_lib3","met6_lib3","VECTORLIKE-F53F4.10",NA,FALSE,FALSE,FALSE,FALSE,NA,11,TRUE,11
