,WBID,whole_dataset_geTMM,asel_geTMM,aser_geTMM
10736,WBGene00013455,3.996598813,2.420004243,3.245178962
10737,WBGene00013456,4.951512203,4.887724379,5.716634801
10738,WBGene00013457,0.70099397,0.434783639,0.997338867
10739,WBGene00013458,0.759431771,0.41067181,0.698854165
10740,WBGene00013459,0.922939807,0.720593441,1.095549002
10741,WBGene00013460,4.460982723,5.999340823,3.116481662
10742,WBGene00013461,4.606642312,3.924402112,3.989374126
10743,WBGene00013462,6.494040739,5.055507262,5.888057188
10744,WBGene00013463,8.986552684,9.902474865,9.488997836
10745,WBGene00013464,3.129770942,0.77999191,3.974898231
10746,WBGene00013465,4.578082134,4.932823441,4.361670705
10747,WBGene00013466,0.470234634,0.080550548,1.16220753
10748,WBGene00013467,0.132015171,0,0.151149632
10749,WBGene00013468,0.197732767,0.069144805,0.155229181
10750,WBGene00013469,0.34024466,0.061043112,0
10751,WBGene00013470,0.09600543,0.101293127,0
10752,WBGene00013471,0.169446152,0.28630126,0.153624122
10753,WBGene00013472,0.074556858,0.390306925,0
10754,WBGene00013473,1.283040422,1.398149781,0.796638942
10755,WBGene00013474,1.487041629,1.5483712,0.975052409
10756,WBGene00013475,0.303669058,0.209462059,0.190509084
10757,WBGene00013476,0.211476233,0.223781498,0
10758,WBGene00013477,1.657984126,0.988488027,0.95255057
10759,WBGene00013478,0.471635666,0.49257257,0.280483852
10760,WBGene00013479,0.063943223,0,0
10761,WBGene00013480,0.541590452,0.105293821,0.543199606
10762,WBGene00013481,2.515522577,2.298773006,1.927217628
10763,WBGene00013482,3.849784518,4.454812591,4.893814056
10764,WBGene00013484,0.27937574,0.213393394,0.364003252
10765,WBGene00013485,0.293798715,0.197524311,0.122765724
10766,WBGene00013486,0.677591442,0.492625848,1.570612507
10767,WBGene00013487,0.079559231,0,0.072349332
10768,WBGene00013489,3.573626952,3.27101443,3.24250407
10769,WBGene00013490,1.266711586,0.491771385,2.019674698
10770,WBGene00013492,0.263887936,0.177097357,0.464514186
10771,WBGene00013493,0.196713666,0.207995997,0
10772,WBGene00013494,0.147492173,0,0
10773,WBGene00013495,0.413612373,0.466333286,0.279927538
10774,WBGene00013496,1.890247866,0.59947168,0.704976833
10775,WBGene00013497,1.454726553,2.30620671,0.511263487
10776,WBGene00013498,0.112832963,0.094806079,0
10777,WBGene00013499,0.827553925,0.717558772,0.925018216
10778,WBGene00013501,0.045290568,0,0
10779,WBGene00013503,0.049250522,0,0
10780,WBGene00013505,0.100103664,0,0
10781,WBGene00013506,1.993542018,1.230174721,1.441884704
10782,WBGene00013507,0.480918218,0.270499813,0.346239568
10783,WBGene00013508,0.326519402,0.079172168,0.091220738
10784,WBGene00013509,2.430310022,1.022198618,2.747642682
10785,WBGene00013510,1.25800341,1.231661791,0.774738698
10786,WBGene00013511,0.097854178,0,0
10787,WBGene00013512,0.306955181,1.34174447,0.611006441
10788,WBGene00013513,0.554387174,0.415998988,0.889672961
10789,WBGene00013514,1.620807,0.843276441,1.175765627
10790,WBGene00013515,2.018864882,3.50926588,1.54809956
10791,WBGene00013516,0.764394643,0.514555087,0.920939072
10792,WBGene00013517,1.398009022,0.307296904,0.456533179
10793,WBGene00013518,6.723785432,6.038098483,7.068592306
10794,WBGene00013519,0.02565902,0,0
10795,WBGene00013520,0.751111566,0.46530234,1.161750012
10796,WBGene00013521,0.276262255,0.183737411,0.540041689
10797,WBGene00013522,2.827889765,1.298857068,2.593688727
10798,WBGene00013523,0.316765635,0.381094378,0.16605646
10799,WBGene00013524,0.297571748,0.382212076,0.205965154
10800,WBGene00013525,0.016200356,0,0
10801,WBGene00013526,0.389567033,0.201586846,0.314432554
10802,WBGene00013527,0.026446655,0,0
10803,WBGene00013529,0.957385079,1.146055167,0.64638876
10804,WBGene00013530,3.786503861,3.191746518,3.180078062
10805,WBGene00013531,1.416881503,2.543522861,0.737354306
10806,WBGene00013532,3.078646598,1.799889006,1.758977636
10807,WBGene00013534,2.247217681,2.142691345,1.519867846
10808,WBGene00013535,1.372310176,0.491318145,0.698897329
10809,WBGene00013536,1.022528738,0.862349021,0.93775702
10810,WBGene00013537,0.23950819,0.161511448,0.249852808
10811,WBGene00013538,6.404435314,5.886022301,5.905769703
10812,WBGene00013539,0.264300017,0.046417597,0.13095825
10813,WBGene00013540,0.485514075,0.678762663,0.307592387
10814,WBGene00013541,0.570584075,0.634706248,0.578102188
10815,WBGene00013542,1.070320201,0.245922189,0.381838634
10816,WBGene00013543,1.260102307,0.978700561,2.33369725
10817,WBGene00013544,3.22176086,1.352272823,1.41233746
10818,WBGene00013545,4.795455358,3.356193858,4.255307229
10819,WBGene00013547,0.286926908,0.18211404,0.252544106
10820,WBGene00013548,1.406056346,0.772240231,3.992221573
10821,WBGene00013549,4.403369584,1.34631817,3.467281342
10822,WBGene00013550,3.594820842,1.508662446,3.560258071
10823,WBGene00013551,2.288305092,3.221394844,0.823427228
10824,WBGene00013552,1.530886843,0.941712939,1.409920728
10825,WBGene00013553,0.879317484,1.645058344,0.570808636
10826,WBGene00013554,2.565462635,2.202847714,1.015376986
10827,WBGene00013555,0.137449379,0.07809928,0.162058889
10828,WBGene00013556,2.102565889,0.707503107,1.043680839
10829,WBGene00013557,5.575455499,4.847561344,5.803815157
10830,WBGene00013558,2.90643975,3.484084365,3.330175418
10831,WBGene00013559,0.63401979,0.809405185,0.238289559
10832,WBGene00013560,1.013456855,0.751079296,0.942512661
10833,WBGene00013561,2.873560713,3.658220259,3.083392223
10834,WBGene00013562,0.427356952,0.057841567,0.498805228
10835,WBGene00013563,1.964068877,0.684168494,2.567500829
10836,WBGene00013564,0.160830785,0,0.066583503
10837,WBGene00013565,0.050185509,0,0
10838,WBGene00013566,0.043412476,0,0
10839,WBGene00013567,1.405322715,1.3384487,1.130008649
10840,WBGene00013568,0.407394111,1.307656241,0.921149697
10841,WBGene00013569,1.443920038,0.527137263,1.830655527
10842,WBGene00013571,0.00110708,0,0
10843,WBGene00013573,1.124410331,2.488989855,1.218955679
10844,WBGene00013574,0.96296273,0.35385431,0.382990489
10845,WBGene00013575,1.375440517,1.455533229,1.278930529
10846,WBGene00013576,1.712367471,0.227543427,0.362690884
10847,WBGene00013577,6.236998114,6.701776899,5.242964983
10848,WBGene00013578,1.584012633,0.831776918,1.127919898
10849,WBGene00013579,0.807764158,0.328384548,0.101339528
10850,WBGene00013580,5.191784676,5.635611658,4.806858253
10851,WBGene00013583,0.15378983,0,0
10852,WBGene00013584,1.949751227,1.120975107,1.061642838
10853,WBGene00013585,1.351739188,1.009757799,0.80832968
10854,WBGene00013586,0.218024872,0.165179563,0.091079188
10855,WBGene00013587,2.03099583,1.35007885,3.101697668
10856,WBGene00013588,3.965040257,1.867011112,2.461110543
10857,WBGene00013589,0.094001487,0,0
10858,WBGene00013590,0.13626918,0.102492732,0
10859,WBGene00013591,2.113265929,3.096736062,1.137905617
10860,WBGene00013592,0.767755373,0.35320836,0.582002049
10861,WBGene00013593,3.534535841,2.885269182,3.815855246
10862,WBGene00013594,1.136295499,0.73779712,1.035016092
10863,WBGene00013595,5.618261354,3.747832663,5.482769888
10864,WBGene00013596,2.95650388,2.750793193,1.272196609
10865,WBGene00013597,3.539724856,3.643247992,3.821879035
10866,WBGene00013598,5.775223719,5.744584962,5.221533829
10867,WBGene00013599,5.058310547,3.618621228,3.639804255
10868,WBGene00013601,3.644085775,1.548987004,4.189123745
10869,WBGene00013602,1.536508587,0.057841567,0.165871271
10870,WBGene00013603,5.278694992,4.889083666,3.411186106
10871,WBGene00013604,5.299577397,1.059298427,6.480130513
10872,WBGene00013605,4.896739163,4.861563454,4.751871287
10873,WBGene00013606,5.27112741,4.123048461,6.220595502
10874,WBGene00013607,0.062884564,0,0
10875,WBGene00013608,0.069199563,0,0.08328338
10876,WBGene00013609,0.120538647,0.138818826,0
10877,WBGene00013610,1.062421334,1.59708466,0.274898398
10878,WBGene00013611,1.178241663,1.853636167,0.531966663
10879,WBGene00013612,0.543548744,0.311625873,0.533129668
10880,WBGene00013613,0.170159353,0.426055956,0
10881,WBGene00013615,0.064073245,0.088419782,0
10882,WBGene00013616,0.01745948,0,0
10883,WBGene00013619,0.043574787,0,0
10884,WBGene00013620,0.025040584,0,0
10885,WBGene00013621,0.5429976,0.370530654,0
10886,WBGene00013622,0.197936399,0.240861384,0.110327166
10887,WBGene00013623,4.092142392,3.040590778,4.110030412
10888,WBGene00013624,0.210161513,0,0
10889,WBGene00013625,0.008607057,0,0
10890,WBGene00013627,0.012419817,0,0
10891,WBGene00013629,0.074305128,0,0
10892,WBGene00013631,0.039842302,0,0
10893,WBGene00013632,2.693460962,0.639102869,1.004548191
10894,WBGene00013633,0.647436669,0.116873098,0.562088302
10895,WBGene00013634,0.086812622,0,0
10896,WBGene00013636,0.059965675,0,0
10897,WBGene00013637,0.252079596,0.140379009,0
10898,WBGene00013638,4.844781644,7.762786469,7.25657637
10899,WBGene00013639,5.132089233,2.395049555,6.198579846
10900,WBGene00013640,1.32856475,0.173965554,0.697823575
10901,WBGene00013642,4.53069415,5.656070454,8.008028342
10902,WBGene00013643,0.489434337,0.594400865,0.701256309
10903,WBGene00013644,0.459844338,0.277359987,0.407001765
10904,WBGene00013645,0.244816761,0,0
10905,WBGene00013646,0.130434853,2.053927968,0.089408162
10906,WBGene00013647,3.19338345,1.464614069,5.660141184
10907,WBGene00013648,0.017815882,0,0
10908,WBGene00013649,0.211817368,0,0
10909,WBGene00013650,0.776401225,0.878771613,0.886487653
10910,WBGene00013651,0.259730112,0.264813837,0
10911,WBGene00013653,0.078542782,0,0
10912,WBGene00013654,0.762972654,0.751166362,0.930123426
10913,WBGene00013655,0.200366018,0.411055125,0
10914,WBGene00013656,0.360926182,0.224696334,0
10915,WBGene00013657,0.594415962,0.334547111,0.094626053
10916,WBGene00013658,2.2861502,0.608930829,2.443994104
10917,WBGene00013659,0.521731865,1.937244157,0.319722708
10918,WBGene00013661,0.054529348,0,0
10919,WBGene00013662,1.932665327,6.70367358,8.942575265
10920,WBGene00013665,2.358570147,4.153492529,3.515173586
10921,WBGene00013666,3.218741724,1.399585135,1.609223044
10922,WBGene00013667,3.973978301,3.775456179,3.569190445
10923,WBGene00013668,4.864253452,4.009655401,4.533966792
10924,WBGene00013669,1.112382099,0.584781157,0.659029896
10925,WBGene00013670,4.756395562,1.581466288,5.265016312
10926,WBGene00013671,4.614121455,5.048863751,6.131699752
10927,WBGene00013672,0.873825734,0.938349908,0.85204643
10928,WBGene00013673,1.394460752,1.284470589,1.637410235
10929,WBGene00013674,3.153597012,3.579620168,1.553486283
10930,WBGene00013676,4.054425858,5.584112315,3.528458063
10931,WBGene00013677,5.834769418,6.533665878,6.527320219
10932,WBGene00013678,2.467354271,1.03201761,0.975216485
10933,WBGene00013679,3.419109772,4.041054673,2.406171289
10934,WBGene00013680,2.169377602,0.791236819,0.948799053
10935,WBGene00013682,4.613920178,3.326294259,2.654548857
10936,WBGene00013683,4.118746473,3.154794953,5.360970683
10937,WBGene00013684,0.592373829,0.487196007,0.372053439
10938,WBGene00013685,1.24225258,1.583719433,1.972462016
10939,WBGene00013687,4.556338183,4.157475062,2.943679327
10940,WBGene00013688,3.75856464,1.191653989,1.477790807
10941,WBGene00013689,5.412911826,4.596494752,4.809177663
10942,WBGene00013690,1.043626386,0,0.363327711
10943,WBGene00013691,3.940566713,0.608134713,3.443620057
10944,WBGene00013692,5.178663488,4.20284928,5.365402434
10945,WBGene00013693,0.813140145,1.045775079,1.03026948
10946,WBGene00013694,3.581549155,0.794757783,2.630997557
10947,WBGene00013695,3.951145239,3.098122981,3.555394617
10948,WBGene00013696,0.939646444,0.963691878,0.793358112
10949,WBGene00013697,1.90774787,0.819871507,2.569771171
10950,WBGene00013698,0.077729658,0,0.094737045
10951,WBGene00013699,0.054983809,0,0
10952,WBGene00013700,0.624888482,0.889269608,0.623953453
10953,WBGene00013701,0.285140989,0.485147359,0.194232521
10954,WBGene00013702,0.471732352,0.373830707,0.319050085
10955,WBGene00013703,4.61174017,5.677882739,3.249133089
10956,WBGene00013704,1.710308423,1.510705237,0.523290767
10957,WBGene00013705,0.089171702,0,0
10958,WBGene00013706,0.126719121,0,0
10959,WBGene00013707,0.104953854,0,0
10960,WBGene00013708,3.846752748,5.232891185,6.389484479
10961,WBGene00013709,6.799707706,7.099705419,9.602391234
10962,WBGene00013710,1.239289515,0.931840747,0.581322743
10963,WBGene00013711,5.390132124,4.508843386,4.831777588
10964,WBGene00013712,0.364903245,0.326750462,0.162608023
10965,WBGene00013713,3.532380391,4.19605598,2.43536768
10966,WBGene00013716,0.897269663,0.650941199,0.7770479
10967,WBGene00013717,2.727902925,0.498719245,1.493108333
10968,WBGene00013718,5.285497314,6.228732081,7.177383665
10969,WBGene00013719,3.015238979,3.479113271,2.972482612
10970,WBGene00013720,1.486923395,2.462876671,1.536615187
10971,WBGene00013722,0.010196051,0,0
10972,WBGene00013723,2.135105381,5.773729407,6.340407268
10973,WBGene00013724,3.594879908,5.038453792,4.946489732
10974,WBGene00013725,2.838509797,1.938045997,3.040821645
10975,WBGene00013726,3.230063385,1.224825062,2.516894862
10976,WBGene00013727,0.888767164,0.799953819,0.494927816
10977,WBGene00013728,0.630842564,0.878846392,0.158447244
10978,WBGene00013729,0.25529237,0.878627348,0
10979,WBGene00013730,4.053380317,1.263422008,5.978422185
10980,WBGene00013732,5.231576761,6.112303589,4.73264564
10981,WBGene00013734,6.420582769,7.469059844,4.978714527
10982,WBGene00013735,4.210459547,4.765543148,3.65266961
10983,WBGene00013736,5.495086495,5.866436335,6.69226065
10984,WBGene00013737,5.238715256,4.700270359,5.425530912
10985,WBGene00013738,2.899682087,1.244901586,2.718544317
10986,WBGene00013739,1.702752811,1.092794399,1.317282955
10987,WBGene00013740,4.600779645,3.937282236,4.483972626
10988,WBGene00013741,0.729573242,0.210741028,0.518781324
10989,WBGene00013742,1.560357915,1.303005633,1.206768758
10990,WBGene00013744,0.281440128,0.095818437,0.261197065
10991,WBGene00013746,2.762143289,0.925172355,1.135030826
10992,WBGene00013747,0.447050269,1.055772906,0.23874553
10993,WBGene00013748,0.907152428,0.472876035,3.609117496
10994,WBGene00013749,0.447367197,0.201085815,0.151842936
10995,WBGene00013750,0.324173378,0.466952749,0.823474899
10996,WBGene00013751,2.614410002,7.243667193,7.880448147
10997,WBGene00013752,2.854013977,6.582773301,9.337959312
10998,WBGene00013753,0.394948021,0.145701193,0.319906862
10999,WBGene00013754,0.057606279,0,0
11000,WBGene00013755,1.417775589,0.587129332,0.812935692
11001,WBGene00013756,0.736595371,1.04888003,0.689765191
11002,WBGene00013757,0.110830066,0,0
11003,WBGene00013758,0.8633983,0.659992979,0.686731844
11004,WBGene00013759,0.020201251,0,0
11005,WBGene00013760,0.016667099,0,0
11006,WBGene00013761,1.940414017,2.082812825,1.025686587
11007,WBGene00013762,0.488113644,0.412233502,0.517690787
11008,WBGene00013763,0.589168723,0.605666957,0.600168035
11009,WBGene00013764,0.879892534,0.348409921,0
11010,WBGene00013765,4.670171706,5.476734512,7.215279923
11011,WBGene00013766,6.596730619,7.164556451,8.298925888
11012,WBGene00013768,4.192340147,3.251594292,1.425716681
11013,WBGene00013770,0.031539828,0,0
11014,WBGene00013771,0.959332633,1.034902468,0.702817464
11015,WBGene00013772,0.004814108,0,0
11016,WBGene00013773,0.145049517,0.455181257,0.348302444
11017,WBGene00013774,0.37045578,0,0
11018,WBGene00013775,0.218158344,0.236875814,0
11019,WBGene00013776,0.472647476,1.106287615,0.218026949
11020,WBGene00013777,0.040872649,0,0
11021,WBGene00013778,1.010384429,3.195295694,2.499627445
11022,WBGene00013779,0.200913218,0,0
11023,WBGene00013781,0.728449152,0.264523319,0.932190743
11024,WBGene00013782,3.079184545,2.691675828,0.996810349
11025,WBGene00013784,1.247963003,0.419229056,1.202735765
11026,WBGene00013785,0.44739434,0.471601347,0.281874014
11027,WBGene00013786,0.047526995,0.166530947,0.056929735
11028,WBGene00013788,0.126767651,0.154093439,0.299331051
11029,WBGene00013789,3.39409653,1.100199405,1.40693701
11030,WBGene00013790,4.06972041,4.197991921,3.182890617
11031,WBGene00013791,0.01196735,0,0
11032,WBGene00013792,2.056753224,4.378193888,1.087482978
11033,WBGene00013795,0.077053583,0.122002292,0
11034,WBGene00013799,0.111297912,0,0.09151893
11035,WBGene00013800,0.491802041,0.511669015,0.080854775
11036,WBGene00013801,0.622191312,1.500493565,0.265683427
11037,WBGene00013802,2.17329796,3.783661754,2.304822858
11038,WBGene00013803,5.133560986,1.001438546,4.72934196
11039,WBGene00013804,3.964540371,2.766674909,3.179426213
11040,WBGene00013805,1.070592703,0,0.457819562
11041,WBGene00013806,2.528221203,3.146785858,1.196855929
11042,WBGene00013807,1.206198158,1.554764705,1.1882368
11043,WBGene00013808,4.852178035,4.824938899,4.170267329
11044,WBGene00013809,0.341419396,0.457605373,0.194256944
11045,WBGene00013810,0.250595479,0.066142073,0
11046,WBGene00013811,0.577619939,0.257984939,0.191900673
11047,WBGene00013812,1.333249038,3.344230155,1.178018225
11048,WBGene00013814,1.01389318,0.468913592,0.484808859
11049,WBGene00013815,0.114355239,0.184176862,0.462508592
11050,WBGene00013816,0.091483386,0,0
11051,WBGene00013817,0.557166,0.242024788,0
11052,WBGene00013819,3.907329588,1.403380157,3.218734065
11053,WBGene00013820,0.391493039,0.101912559,2.241164697
11054,WBGene00013821,0.265913129,0.081987945,0.080408724
11055,WBGene00013822,0.393563587,0.113235352,0.196046245
11056,WBGene00013823,0.379955539,0.326969326,0.30734034
11057,WBGene00013824,0.264370422,0.320829457,0.154105914
11058,WBGene00013825,0.176813314,0.050083149,0
11059,WBGene00013826,0.305699417,0.13925752,0.244534954
