rxns,formula,normalized_OFD_exp_resp_simi,normalized_OFD_exp_resp,normalized_OFD_exp_simi,normalized_OFD_exp_only,normalized_OFD_no_data,OFD_exp_resp_simi,OFD_exp_resp,OFD_exp_simi,OFD_exp_only,OFD_no_data,FVA_PFD_exp_resp_simi_1,FVA_PFD_exp_resp_simi_2,FVA_PFD_exp_resp_1,FVA_PFD_exp_resp_2,FVA_PFD_exp_simi_1,FVA_PFD_exp_simi_2,FVA_PFD_exp_only_1,FVA_PFD_exp_only_2,FVA_PFD_no_data_1,FVA_PFD_no_data_2,PFD_bounded_exp_resp_simi,PFD_bounded_exp_resp,PFD_bounded_exp_simi,PFD_bounded_exp_only,PFD_bounded_no_data,FVA_OFD_exp_resp_simi_1,FVA_OFD_exp_resp_simi_2,FVA_OFD_exp_resp_1,FVA_OFD_exp_resp_2,FVA_OFD_exp_simi_1,FVA_OFD_exp_simi_2,FVA_OFD_exp_only_1,FVA_OFD_exp_only_2,FVA_OFD_no_data_1,FVA_OFD_no_data_2,OFD_bounded_exp_resp_simi,OFD_bounded_exp_resp,OFD_bounded_exp_simi,OFD_bounded_exp_only,OFD_bounded_no_data
TCE0687,nac[e]  -> nac[c] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,7.35803157106804,0,66.3258788715624,0,20.6273615203939,0,25.5537635524527,0,97.0383884244552,0,0,0,0,0
TCE0484,nh4[c]  <=> nh4[e] ,1.56756846321801,1.21763741293199,1.43450635332115,1.39904385338477,1.2377820841746,1.83666816282999,2.12383992317361,1.64272378096298,1.52725251896708,1.50241259504264,1.52588550423078,2.37254930358546,1.34713011983716,3.35361431721376,1.20710955102584,2.16655000961803,-0.0878342112696321,4.59108600180518,-3.4172734632574,205.008997168063,1,1,1,0,0,1.70844720465045,2.02124120651212,1.34713011984002,3.21339711652083,1.20710955104923,2.14304973873834,0.551280850462725,2.98549683005031,-0.113449662849007,6.40722699921957,1,1,1,1,0
TCE0486,2 na1[e] + so4[e]  <=> so4[c] + 2 na1[c] ,-0.0876699398669185,-0.138462268181621,0,-0.137154631766332,0,-0.102719971196815,-0.241510066867272,0,-0.149723510343405,0,-1000,999.997024865324,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-12.3021562950503,7.32379158064256,-101.342213095942,66.2772305027562,-32.7749743129077,20.6273615203344,-40.0953895574114,25.5046835651675,-146.872282658244,97.0383884244552,0,0,0,0,0
TCE0487,tcynt[c]  -> tcynt[e] ,0,0,0,0,0,0,0,0,0,0,0,0.0358216604556632,0,0.113085854073981,0,0.0598517806558974,0,0.0804201926893524,0,13.8515716989007,0,0,0,0,0,0,0.00787066628028482,0,0.113085854071216,0,0.059851780654169,0,0.0714493323063056,0,0.450641959605293,0,0,0,0,0
TCE0329,hdca[e]  <=> hdca[c] ,0.00378314148839416,0.00378314148839416,0.00378314148839416,0.00378314148839425,0.00378314148838262,0.00443258185543664,0.0065986695569075,0.00433226139106649,0.00412982935008108,0.0045919548308575,-0.00139923729481711,0.00507664267224764,-0.0101292606522347,0.0106202158406546,-0.00998631956754237,0.00481184711471211,-0.147282444192189,0.00717954774327634,-15.2055695383719,0.246453909087336,0,0,0,0,0,0.00266098789119657,0.00480169496948143,-0.0101292606521509,0.00716327288066415,-0.00998631956601645,0.00479861792492241,-0.0614132453908408,0.00534825805498091,-0.460063314833519,0.0082023413447132,1,0,0,0,0
TCE0482,dcyt[e]  <=> dcyt[c] ,0,0,0,1.3809263287169e-15,0,0,0,0,1.50747470062385e-15,0,-0.0620352647139717,0.00527926049209878,-0.22354157675765,0.0112385585855626,-0.0675894414120502,0.00537965341054897,-0.499382551277168,0.00807060416696979,-36.2677782937837,0.276995192500635,0,0,0,0,0,-0.0180652528166531,0.00119185237984893,-0.223541576757769,0.00801149584876873,-0.0675894414041002,0.00536570108356595,-0.285244587491946,0.0060031864448392,-1.32067615881874,0.00921902439608857,0,0,0,0,0
TCM1280,pyr[c]  <=> pyr[m] ,0.267099500881755,0.277228735515397,0.283892047217863,-0.0665787676871946,0.492974259977856,0.312951657990248,0.483550727076273,0.325098746416389,-0.0726800596092726,0.598369249880079,-1000,1000,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-4.89114317785985,4.84919694978867,-44.2056967373397,40.195549333447,-14.067995260086,13.0670596017408,-17.3231007145085,15.9831035434028,-64.9083117528656,59.1925053758821,0,0,0,0,0
TCM1283,crn[m]  -> crn[c] ,0.100186942217466,0.100286286001055,0.109455113274994,0.180223848032221,0,0.117385729184906,0.174922366620599,0.125342433728892,0.196739598418756,0,0.105472140377235,0.202580799867878,0.0998175743919228,0.483070959791842,0.0732852061212047,2.11402181471136,0.00893782913424816,72.9714271311515,0,1000,1,1,1,1,0,0.116409903229775,0.141609067932203,0.0998175743924666,0.436588437140084,0.0733380368694009,2.04726524195984,0.00893782913424816,5.6936598312467,0,24.7061346977638,1,1,1,1,0
TCM1282,pi[m] + mal-L[c]  <=> pi[c] + mal-L[m] ,-0.132576659516052,-0.172041930973512,-0.252174348787294,0,0,-0.155335690517538,-0.300080728122166,-0.288777249917834,0,0,-1000,1000,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-7.56378175030243,7.30625300755451,-66.5282994309569,66.2770758588367,-20.5839285411913,20.8490907098736,-25.3788978481713,26.204943759021,-97.2964165320403,97.3242761802385,0,0,0,0,0
TCM1284,glu-L[c]  <=> glu-L[m] ,0.215251796008216,0.258919557910804,0.391101652264367,-0.159991933756042,0.259251740573852,0.252203415670072,0.451615306938782,0.447869738228171,-0.174653627369982,0.314678233999985,-0.703393179634695,1.17072370438653,-949.110999146943,1000,-0.741794283010375,1.82338808199937,-1000,1000,-1000,1000,0,0,0,0,0,0.0432073718298682,0.469099490357421,-24.7468590796673,33.642561342815,-0.741794282960741,1.82338808195424,-9.48912432165007,13.2142291801002,-36.6324219411613,48.0683217170204,1,0,0,0,0
TCM1287,co2[c]  <=> co2[m] ,-4.67860883507113,-4.08774654997014,-4.82556059138815,-4.56000116572605,-4.39361851799712,-5.48177135183613,-7.12997089809909,-5.52598677698324,-4.97788060752986,-5.33294824965355,-6.02162250537067,-5.17786245414652,-10.4072409546685,-5.17786245418791,-6.68764615698792,-2.1594418878696,-81.8488080938966,30.7229870080169,-1000,818.012359886541,1,1,1,0,0,-5.87505336312616,-5.47363328460751,-8.03275164530865,-5.17786245415861,-6.66958796493863,-2.15944188802762,-10.9736254995583,0.163130321675918,-26.3975718849745,14.9958482385833,1,1,1,0,0
TCM1286,4abut[c]  <=> 4abut[m] ,0,0,0.00873248667808662,0.0091605273915653,0,0,0,0.00999999999987722,0.00999999999999091,0,-0.015679828706034,0.0812930104554232,-0.063766472781762,0.254999819007725,-0.0090221181707595,0.463886776506097,-0.0176179506785768,4.47286437261615,-81.077101551742,305.954001361313,0,0,0,0,0,-0.00344197423032089,0.0253244940962549,-0.0637664727812681,0.254999819005152,-0.00902211816959645,0.463886776456758,-0.0176083137043831,1.20657852911661,-2.83990863620659,8.02637139420176,0,0,0,0,0
TCM1289,hmgcoa[c]  <=> hmgcoa[m] ,-0.0685632469944359,-0.0723433459819415,-0.0664196539272305,-0.0742868610754937,-0.00138408976883661,-0.0803332906024509,-0.12618344733876,-0.0760604125433012,-0.0810945242561328,-0.00167999999996482,-0.108518268689354,-0.0248815934325849,-0.226901587227721,0.12188048437542,-0.118502074202143,0.285660068400213,-0.222500672930417,14.4104355885327,-7.59022053282376,695.407772153848,1,0,0,0,0,-0.0920819347578861,-0.0692118814300853,-0.170619778323362,0.121880484377666,-0.118404176791613,0.280878188808682,-0.154490833022958,1.95167952621006,-0.248059691948583,10.645905249833,1,0,0,0,0
TCE1121,akg[e]  <=> akg[c] ,0,0,0,-1.36178214498006e-11,0,0,0,0,-1.48657613996406e-11,0,-0.021720456588671,0.0119835170101278,-0.0916138564652813,0.0331423340250316,-0.0935455209656174,0.0160866846409102,-0.865088143784382,0.0243257780760376,-88.9049879263627,0.834166641240927,0,0,0,0,0,-0.00476800604061078,0.00279793082780616,-0.0916138564624272,0.0241078509342132,-0.0935455209538606,0.0160446522769574,-0.426610378643344,0.0180645298190299,-3.20376678652417,0.0277675215955924,0,0,0,0,0
TCE1122,gln-L[e]  <=> gln-L[c] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0.0199537465719199,0.00850225766598372,-0.085146996008619,0.0180897937001406,-0.077876227042553,0.00837298427404184,-0.760071898115593,0.0125477586443951,-72.1386815354524,0.43054452757417,0,0,0,0,0,-0.00437961333431514,0.00288242907392405,-0.0851469960080702,0.01247474542005,-0.0778762270287675,0.00834875916987701,-0.365178793473869,0.0093338162242993,-2.52472236447193,0.0143323897099208,0,0,0,0,0
TCE1124,sbt-D[e]  <=> sbt-D[c] ,0,0,0,0,0,0,0,0,0,0,-0.0331706521251677,0.00656515524632265,-0.115912065808882,0.0140466479988279,-0.058464133816593,0.00671528261003215,-0.499118789518908,0.0100562649008999,-47.6754808774405,0.34549149212171,0,0,0,0,0,-0.00728500885107802,0.00145594790958752,-0.115912065807998,0.00999348464362839,-0.0584641338142692,0.00669684196103477,-0.250160250437301,0.00748682022015421,-1.69075512871461,0.0114972037423513,0,0,0,0,0
TCE1127,so4[e]  -> so4[c] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,5.5185236782651,0,49.7444091537848,0,15.4705211402846,0,19.1653226642217,0,72.7787913183415,0,0,0,0,0
TCE0430,pydxn[e]  <=> pydxn[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00657415974265153,0,0.0154466273994917,0,0.00746565981265592,0,0.0112189218178082,0,0.38478236305923,0,0,0,0,0,0,0.00161790806335637,0,0.0111293713319024,0,0.00744736151353539,0,0.00834182175689283,0,0.0128118659317806,0,0,0,0,0
TCE0658,hco3[c] + bildglcur[e]  <=> hco3[e] + bildglcur[c] ,0,0,0,0,0,0,0,0,0,0,-0.0019468031088545,-0,-0.00438639452968117,-0,-0.00208961436752129,-0,-0.00314731117611755,-0,-0.107875077189192,-0,0,0,0,0,0,-0.0004264290695834,-0,-0.00312348023305003,-0,-0.00208505768883684,-0,-0.00233981189766048,-0,-0.00359404893640658,-0,0,0,0,0,0
TCE0558,cgly[e]  -> cgly[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00693577636618283,0,0.0148270504513524,0,0.00686290208174312,0,0.0102900633358685,0,0.35304994958239,0,0,0,0,0,0,0.00210544146585845,0,0.0102286590416783,0,0.00684352458542207,0,0.00765309282422743,0,0.011752583010326,0,0,0,0,0
TCE0559,gchola[e]  <=> gchola[c] ,0,0,-0.00109115130833772,-0.00114463632373345,0,0,0,-0.00124953103113512,-0.00124953103113512,0,-0.00316834824786202,-0,-0.0065542494466907,-0,-0.00304631146264696,-0,-0.0037059285901106,-0,-0.0199999999999818,-0,0,0,0,0,0,-0.00175616365067238,-0,-0.0047084487633134,-0,-0.00304405437037457,-0,-0.00347769547788531,-0,-0.00541379048570434,-0,0,0,0,0,0
TCM1054,his-L[m]  <=> his-L[c] ,-0.015634629153,-0.015634629153,-0.01568800726372,-0.0157314977819999,-0.0149588245958747,-0.0183185782801597,-0.0272703920120184,-0.0179651087277293,-0.0171731354643081,-0.0181569330879938,-0.020980295282923,-0.0170949217404309,-0.043890279203903,-0.0170949217402036,-0.0199571360236766,-0.0170540258643726,-0.0255153950086251,-0.0159706560385279,-0.989667915647942,-0.013554191031858,1,1,1,1,1,-0.0198440159810723,-0.0183178577431688,-0.0296037341861085,-0.0170949217403701,-0.0199163424031162,-0.0170540258645654,-0.0220681913062937,-0.0159754191596761,-0.0337564246622151,-0.013554191031858,1,1,1,1,1
TCM1055,e4hglu[c]  <=> e4hglu[m] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0.0595991050318191,-0,-0.224573845596431,-0,-0.362555737178066,-0,-3.16641121724347,-0,-224.504649254779,-0,0,0,0,0,0,-0.0131628094047997,-0,-0.224573845592673,-0,-0.362031686462518,-0,-1.04367903523459,-0,-6.03917273320496,-0,0,0,0,0,0
TCM1051,trp-L[c]  <=> trp-L[m] ,0.0078471449576,0.0078471449576,0.00787393585671783,0.00789576409439995,0.00750795326515461,0.00919424041177041,0.0136872270569861,0.00901683122675707,0.00861933353494791,0.00911310940171006,0.00858007744368209,0.0105301773855597,0.00858007744356793,0.0220288808754052,0.00855955147760942,0.0100166456002113,0.0080157995291115,0.0128063800761584,0.00680295648646734,0.496722213106409,1,1,1,1,1,0.00919387876851182,0.00995986974941544,0.00858007744365137,0.014858350087577,0.00855955147770333,0.00999617095698492,0.00801819017756052,0.0110762010686586,0.00680295648646734,0.0169426185285602,1,1,1,1,1
TCM1058,met-L[m]  <=> met-L[c] ,-0.0179491157807,-0.0179491157807,-0.0180103957688655,-0.0180603244457999,-0.0171732678778125,-0.021030385771914,-0.0313073894378155,-0.02062459003097,-0.0197153762810783,-0.0208448112858832,-0.0240861324858759,-0.0196255841170445,-0.0503876168324066,-0.0196255841167837,-0.0229115089097896,-0.0195786341825647,-0.0292925898477246,-0.0183348867135917,-1.13617431079274,-0.015560698099307,1,1,1,1,1,-0.0227816430382055,-0.0210295585695705,-0.0339861500549626,-0.01962558411697,-0.0228646763682925,-0.019578634182785,-0.0253350761921533,-0.0183403549477354,-0.0387535878642211,-0.015560698099307,1,1,1,1,1
TCM1288,glyc3p[c]  -> glyc3p[m] ,0.0192569444415982,0.0192569444416644,2.07835174309706,2.62415993266801,0.0412030959374184,0.022562725392333,0.0335885436577229,2.38002280414235,2.86463848695203,0.0500120748899089,0,0.109225679482371,0,0.229738120306627,0.00999999999999091,7.15975026943639,0.00999999999999091,1000,0,1000,0,0,1,1,0,0,0.0670029883973991,0,0.229738120310368,0.00999999999999091,7.09809047523986,0.00999999999999091,9.48667846695833,0,31.6491738312776,0,0,1,1,0
TCM0117,leu-L[c]  <=> leu-L[m] ,0.16401877522155,0.16401877522155,0.153837562456814,0.162406147429297,0.0929676844368262,0.1921753783802,0.286086497725758,0.176166959224761,0.177289080079261,0.11284362717447,0.169557121160684,0.225439014185753,0.167725494591504,0.446986779798534,0.114423903738939,0.22150262255242,0.0991764230117802,0.397395826536541,0.0794313309266954,13.6415499537696,1,1,1,1,1,0.184300801306589,0.209717189898933,0.167725494593003,0.331869547805807,0.11478967488599,0.221263650327507,0.0991995413632315,0.279006224898389,0.0794313309266954,0.445356059409278,1,1,1,1,1
TCM0114,dgdp[c] + dudp[m]  -> dudp[c] + dgdp[m] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,11.0370473591274,0,99.488818307566,0,30.9410422805889,0,38.3306453283934,0,145.557582636683,0,0,0,0,0
TCM0110,dcdp[c] + dudp[m]  -> dudp[c] + dcdp[m] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,11.0370473568306,0,99.4888183075926,0,30.9410422803491,0,38.3306453270077,0,145.557582636683,0,0,0,0,0
TCM0118,fum[c] + tsul[m]  <=> fum[m] + tsul[c] ,0,0,0,0,0,0,0,0,0,0,-1000,1000,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-5.51907850725846,5.63953370255048,-50.1512783389506,63.7536106433746,-15.5746721632518,15.4879390102079,-19.8209365269798,25.5637635523596,-73.1832562074266,84.3400405605698,0,0,0,0,0
TCM0119,xoltriol[c]  <=> xoltriol[m] ,0,0.00071637966470519,0,0,0,0,0.00124953103107023,0,0,0,0,0.0031876581744422,0,0.00665034143557834,0,0.00308507940545247,0,0.00386093674522477,0,0.00999999999999091,0,0,0,0,0,0,0.000586313422934951,0,0.00471069693804501,0,0.00308159609804508,0,0.00349748670286821,0,0.00541484059135655,0,0,0,0,0
TCM0059,cyan[c]  <=> cyan[m] ,0,0,0,0,0,0,0,0,0,0,-0.00991580534606636,0.0414704137248018,-0.0211151806314983,0.139182589629465,-0.0098185122549841,6.92852594114788,-0.0126177475752371,72.6674040780564,-0.489180839929531,1000,0,0,0,0,0,-0.00322763583827491,0.00910945786452755,-0.0145912477655905,0.139182589628343,-0.00979734847004059,5.59615030793732,-0.0108975034494058,8.55861376449826,-0.0166892527361142,42.2336769355529,0,0,0,0,0
TCE0729,hco3[c] + prostgd2[e]  <=> prostgd2[c] + hco3[e] ,0,0,0,0,0,0,0,0,0,0,-0.0121432338911783,-0,-0.019409345536351,-0,-0.00616291446052474,-0,-0.0158146560224755,-0,-11.1441095255084,-0,0,0,0,0,0,-0.010470214924402,-0,-0.0194093455362938,-0,-0.00616291445973294,-0,-0.0157572791589449,-0,-0.329481460784223,-0,0,0,0,0,0
TCE0723,retn[c]  <=> retn[e] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0.00379047802014559,-0,-0.00853574716884998,-0,-0.00406636357701834,-0,-0.00612425016050468,-0,-0.209914289980588,-0,0,0,0,0,0,-0.000830268868773853,-0,-0.00607774256616915,-0,-0.0040574687312056,-0,-0.00455286518826044,-0,-0.00699336483523894,-0,0,0,0,0,0
TCE0726,urate[c]  -> urate[e] ,0,0,0.318548426687295,0.335852234765822,0,0,0,0.364785471110712,0.366629802422465,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,7.35803157208156,0,66.3258788716897,0,20.9743446617179,0,25.8837372845008,0,97.051979304452,0,0,0,0,0
TCM1274,orn[m]  <=> orn[c] ,-0.083235948989522,-0.0846367791378307,-0.0800067938455668,-0.0774971975076265,-0.0994583742605822,-0.0975248106217708,-0.147626024457407,-0.0916197147432865,-0.0845990565771494,-0.120721988209425,-0.12403446035576,-0.0664067071730396,-0.271345878418553,-0.0119464826696003,-0.134663052557636,0.356148685111582,-0.257870259369042,4.33290039460008,-9.23833441514512,241.87356501422,1,1,0,0,0,-0.111255661791314,-0.0905397000696208,-0.206383071548352,-0.0119464826706843,-0.133146076423456,0.356148685066239,-0.173025455713162,1.10125154289369,-0.302591287227756,6.37409834962568,1,1,0,0,0
TCM1275,o2[c]  <=> o2[m] ,5.75560393263444,5.19200339068101,5.15546620485776,5.03883652124872,4.61715420830781,6.74365091475983,9.05604900544966,5.90377792127829,5.5005965332124,5.60427455244803,6.41246140505918,7.42632673772739,6.41246140505684,13.4181026792883,5.52447670098341,6.74515357088124,5.09176011740842,11.146835024424,4.10284910013388,735.30845985978,1,1,1,1,1,6.74365091475983,7.19728731096543,6.41246140511675,10.0154319314225,5.52447670104703,6.74515357083447,5.09437704359438,8.0828942514643,4.10284910013377,18.6138262689151,1,1,1,1,1
TCM1276,h2o[c]  <=> h2o[m] ,-49.994459811927,-45.7844331122409,-50.9231456201911,-52.8861108140443,-43.8142879142203,-58.5768563281435,-79.8585899800041,-58.3145986896869,-57.7326048527423,-53.1815243141488,-64.5619862898438,-53.3908279376125,-1000,942.917570987346,-1000,945.683230910174,-1000,1000,-1000,1000,1,0,0,0,0,-61.9168425603035,-58.4290174894028,-96.1720605873463,6.52869738861436,-64.6707976598831,-42.557069012897,-70.0494070071045,-27.7400131746737,-106.30894012354,30.8840934781847,1,0,1,1,0
TCM1278,acrn[c]  -> acrn[m] ,0,0,0,0,0,0,0,0,0,0,0,0.0377463128820715,0,0.134027678903173,0,1.97916177393899,0,72.6674040779522,0,1000,0,0,0,0,0,0,0.00828665059955291,0,0.134027678899323,0,1.91474760149062,0,5.49339484589476,0,24.5566316779948,0,0,0,0,0
TCM1279,lac-D[c]  <=> lac-D[m] ,0.0273770000000001,0.027377,0.000282304340183818,0.0273770000000001,0,0.0320767261358229,0.0477517896207837,0.000323280585000798,0.0298858338933443,0,-0.00459757869204691,0.0487779367391984,-0.0924104546644789,0.104594582148822,-0.0102715199794252,0.0474493781313681,-0.0176790628579605,0.0725436893538352,-99.7065813165694,2.48895936350527,0,0,0,0,0,0.025268207968,0.0380658655226764,-0.0924104546636375,0.0721364542992231,-0.0102715199781076,0.0474157627045655,-0.0176692726599858,0.0539459414751795,-3.4993749561628,0.0828299404262225,1,0,0,0,0
TCM0201,so4[m] + mal-L[c]  <=> mal-L[m] + so4[c] ,0,0,0,0,0,0,0,0,0,0,-1000,1000,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-5.63953370255988,5.51852367841486,-63.7536106432287,50.1512783385356,-15.4879390102071,15.5746721632636,-25.5637635525485,19.8245635822279,-84.3400405605698,73.1832562074264,0,0,0,0,0
TCM0206,dtdp[c] + dadp[m]  -> dadp[c] + dtdp[m] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,11.037047356791,0,99.4888183075663,0,30.9410422805874,0,38.3306453284437,0,145.557582636683,0,0,0,0,0
TCM0207,pi[m] + fum[c]  <=> pi[c] + fum[m] ,0,0,0,0.00916052738883155,0,0,0,0,0.00999999999700663,0,-1000,1000,-1000,1000,-1000,1000,-1000,1000,-1000,1000,0,0,0,0,0,-5.60929998809984,7.39096810701541,-50.2368826906908,66.3567772049167,-15.4655211401748,20.7304756566369,-19.5224304639174,25.9699049266421,-73.2362414110756,97.0893564668913,0,0,0,0,0
TCM0208,dtdp[c] + dudp[m]  -> dudp[c] + dtdp[m] ,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,1000,0,1000,0,1000,0,0,0,0,0,0,11.0370473552979,0,99.4888183074747,0,30.9410422805903,0,38.3306453283899,0,145.557582636683,0,0,0,0,0
TCE0368,gam[e]  <=> gam[c] ,-0.00620551486830021,-0.016662,-0,-0,-0.016662000000036,-0.00727079668927358,-0.0290623632487672,-0,-0,-0.0202242373505896,-0.0222432770225811,0.00632263419138063,-0.0467743638137308,0.0141605904564396,-0.0210456424205587,0.00678739499916311,-0.0316207112172397,0.0101776358961892,-1.0830880032911,0.349313823268972,0,0,0,0,0,-0.0210003344673992,0.00133182130729602,-0.0315490322272569,0.0100954578175788,-0.0210061054827964,0.00676821743763809,-0.0235412701446227,0.00756984312935627,-0.0361253767284779,0.011623164723801,0,0,0,0,0
TCE0603,atp[c] + h2o[c] + 35cgmp[c]  -> adp[c] + h[c] + pi[c] + 35cgmp[e] ,0,0,0,0,0,0,0,0,0,0,0,0.0801362352704587,0,0.353530022446407,0,0.06308743477042,0,0.549301548567541,0,35.3031257217106,0,0,0,0,0,0,0.0176071778063402,0,0.338269903757551,0,0.0630874347578281,0,0.270974422514593,0,1.29511483436707,0,0,0,0,0
TCM1082,tyr-L[c]  <=> tyr-L[m] ,0.0320762834368014,0.0235414348728,0.0323542942483145,-1.0459709110179,0.0225238597955575,0.0375827212352453,0.0410616811709584,0.0370504936802337,-1.14182389976809,0.0273393282052439,-0.891533943484242,0.978303018852498,-999.963959567248,949.372543526715,-0.545570760521163,0.625812919612926,-999.974076262127,1000,-999.97959113054,1000,0,0,0,0,0,-0.164969210541487,0.256642584181151,-33.3810169632563,25.0084034596248,-0.545570760435747,0.625812919541874,-12.9549321238094,9.70523770782345,-47.7545370255447,36.6183060574006,0,0,0,0,0
TCM1080,fad[c] + fmn[m]  -> fad[m] + fmn[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00815845396802204,0,0.0194818959453969,0,0.0124846947608766,0,0.0195783366774461,0,0.668822817003038,0,0,0,0,0,0,0.00584474211672964,0,0.017893047926909,0,0.0124777832692717,0,0.0144928701060393,0,0.0223114894847252,0,0,0,0,0
TCM1085,ser-L[c]  <=> ser-L[m] ,-0.0312062384853647,-0.036360691556451,0,0.0312849591900649,0.0258715420518648,-0.036563318319181,-0.0634214155557532,0,0.0341519192648695,0.0314027251879452,-0.0965164790883401,0.0920813019945416,-0.258947465142113,0.212044071273434,-999.955279045053,946.071375066646,-999.957205940594,1000,-999.965152342193,1000,0,0,0,0,0,-0.0628390636454769,0.0589182133536207,-0.24845215989041,0.212044071272893,-12.3071860650403,9.26875777175185,-15.3276280139836,11.1687925969203,-54.9350597675676,41.7264570944274,0,0,0,0,0
TCM1089,thr-L[c]  <=> thr-L[m] ,0.05867575886505,0.05867575886505,0.0526342569490799,0.0531840027782966,0.063534972462351,0.0687484475262369,0.102344029410224,0.0602740764329071,0.0580577956976781,0.0771183749333204,0.00564597807452726,0.114862836505505,-0.0740953466824814,0.244285716072956,-999.960015054905,1000,-999.970236207608,1000,-1000,1000,1,0,0,0,0,0.0432345581538208,0.0817445512805254,-0.0740953466815574,0.244285716071886,-12.3454219906434,12.6802409194367,-15.3009544022045,15.5952523133834,-58.1930118055194,58.4935888129403,1,0,0,0,0
TCE0474,prostge2[e]  <=> prostge2[c] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0.00214323378996607,-0,-0.0094093455363504,-0,-0.018747769985886,-0,-0.11889068830564,-0,-11.1441095255084,-0,0,0,0,0,0,-0.000470214924417216,-0,-0.00940934553625334,-0,-0.0187477699846288,-0,-0.055125724341304,-0,-0.329905223641049,-0,0,0,0,0,0
TCE0379,h2o2[e]  <=> h2o2[c] ,-0.261720800557662,-0.267599778223526,-0,-0,0,-0.306649612577581,-0.466755609171867,-0,-0,0,-0.811616943297721,-0.0942813015388691,-1.35261965293039,0.0601726947066296,-1.55388304264971,0.0358766628510023,-7.85398427445954,0.0539131819169021,-742.454007499669,1.8490940461943,1,0,0,0,0,-0.663632766282704,-0.26363711798822,-1.28508523960998,0.0525626397783236,-1.54918677626423,0.0357874314818033,-3.54801967405897,0.0400794489442472,-17.443237469713,0.06155613188605,1,0,0,0,0
TCE0376,lnlc[e]  <=> lnlc[c] ,0,0,0,0,0,0,0,0,0,0,-0.00250512355861146,-0,-0.0108945381557431,-0,-0.0100316435899047,-0,-0.126599554570099,-0,-12.8612294085985,-0,0,0,0,0,0,-0.000549622162298645,-0,-0.0108945381556426,-0,-0.0100316435888992,-0,-0.052791843322184,-0,-0.387036446009802,-0,0,0,0,0,0
TCE0374,retinol[e]  -> retinol[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00416807973988403,0,0.00897173305571288,0,0.00426077210139631,0,0.00640165396111488,0,0.219561521030954,0,0,0,0,0,0,0.000915411096036867,0,0.00635592841702194,0,0.0042504131410931,0,0.00476073009451264,0,0.00731176191509453,0,0,0,0,0
TCE0370,mercplaccys[c]  -> mercplaccys[e] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0.0130620090316508,0,0.0504355028622811,0,0.0654024053372452,0,0.192406189060794,0,6.87791153549427,0,0,0,0,0,0,0.00286733907491201,0,0.0504355028610591,0,0.0654024053343042,0,0.131426053295555,0,0.22543217045068,0,0,0,0,0
TCE0518,thym[e]  <=> thym[c] ,0,-0.0148136511976258,-0.0227735769998331,-0.024587840715,-0.0207215579648435,0,-0.0258384174856521,-0.0260791431342251,-0.0268410754795813,-0.0251517048706091,-0.0475124083880199,0.00949101049644284,-0.122578540088841,0.0195397614056173,-0.259640892178722,0.00965906354989363,-0.97933401963759,0.0145407042105035,-62.5853616402529,0.498836619072449,0,0,0,0,0,-0.0275579798300898,0.00211546502097054,-0.122578540088624,0.0144207342327827,-0.259640892147686,0.00963634079042505,-0.511841317775285,0.0108072968202155,-2.07787707575596,0.0166017675054491,0,0,0,0,0
TCE0513,atp[c] + h2o[c] + pe_BAC[e]  -> adp[c] + h[c] + pi[c] + pe_BAC[c] ,0,0,0,0,0,0,0,0,0,0,0,0.128612326062216,0,0.270500581097525,0,0.123157343118119,0,0.183922665287302,0,6.29358646184875,0,0,0,0,0,0,0.121159139394945,0,0.183001351747083,0,0.122792064324974,0,0.136712097388085,0,0.209669520353153,0,0,0,0,0
